;CODMUNRES;ano;homicidios;idade_media;negro_proporcao
44026;210520;2014;1;48,0;1,0
44027;210530;2014;166;29,50602409638554;0,9216867469879518
44028;210535;2014;3;20,0;1,0
44029;210540;2014;13;30,692307692307693;0,9230769230769231
44030;210542;2014;11;27,636363636363637;0,5454545454545454
44031;210550;2014;11;29,727272727272727;1,0
44032;210560;2014;5;32,2;0,8
44033;210565;2014;1;37,0;1,0
44034;210570;2014;13;35,0;0,8461538461538461
44035;210590;2014;1;56,0;1,0
44036;210592;2014;1;31,0;1,0
44037;210594;2014;1;31,0;1,0
44038;210620;2014;1;29,0;1,0
44039;210630;2014;2;35,0;1,0
44040;210632;2014;4;26,5;1,0
44041;210637;2014;1;22,0;1,0
44042;210640;2014;1;27,0;1,0
44043;210650;2014;14;31,642857142857142;0,7857142857142857
44044;210660;2014;4;45,75;1,0
44045;210667;2014;1;25,0;1,0
44046;210675;2014;1;31,0;1,0
44047;210680;2014;4;26,0;1,0
44048;210690;2014;6;32,5;0,6666666666666666
44049;210720;2014;1;18,0;0,0
44050;210735;2014;1;36,0;1,0
44051;210745;2014;3;40,666666666666664;1,0
44052;210750;2014;61;28,40983606557377;0,9016393442622951
44053;210760;2014;4;41,25;1,0
44054;210770;2014;1;26,0;1,0
44055;210780;2014;2;47,5;0,5
44056;210790;2014;1;51,0;1,0
44057;210800;2014;5;29,6;0,6
44058;210805;2014;4;28,0;1,0
44059;210810;2014;3;30,666666666666668;1,0
44060;210820;2014;8;28,5;1,0
44061;210830;2014;21;27,333333333333332;0,9047619047619048
44062;210840;2014;2;36,5;0,5
44063;210845;2014;3;21,666666666666668;0,6666666666666666
44064;210850;2014;7;28,714285714285715;0,8571428571428571
44065;210860;2014;40;34,55;0,85
44066;210870;2014;4;29,5;1,0
44067;210890;2014;1;27,0;1,0
44068;210900;2014;8;30,125;1,0
44069;210910;2014;18;35,833333333333336;0,6111111111111112
44070;210927;2014;1;36,0;0,0
44071;210930;2014;2;54,5;1,0
44072;210940;2014;1;40,0;1,0
44073;210945;2014;26;26,576923076923077;0,9615384615384616
44074;210950;2014;3;32,333333333333336;0,6666666666666666
44075;210955;2014;2;23,5;1,0
44076;210960;2014;14;34,357142857142854;0,8571428571428571
44077;210975;2014;2;57,5;0,5
44078;210980;2014;12;33,083333333333336;0,8333333333333334
44079;210990;2014;34;29,11764705882353;0,8529411764705882
44080;211000;2014;21;35,476190476190474;0,7619047619047619
44081;211010;2014;6;33,666666666666664;0,8333333333333334
44082;211020;2014;12;39,166666666666664;0,9166666666666666
44083;211023;2014;1;39,0;0,0
44084;211030;2014;3;28,0;1,0
44085;211040;2014;1;34,0;1,0
44086;211050;2014;2;46,5;1,0
44087;211060;2014;4;47,0;0,5
44088;211070;2014;5;27,2;0,6
44089;211085;2014;1;40,0;1,0
44090;211100;2014;2;40,0;1,0
44091;211105;2014;2;38,5;1,0
44092;211107;2014;4;35,75;1,0
44093;211110;2014;3;36,333333333333336;1,0
44094;211120;2014;163;26,21472392638037;0,9386503067484663
44095;211125;2014;1;39,0;1,0
44096;211130;2014;841;28,689655172413794;0,920332936979786
44097;211140;2014;2;30,5;1,0
44098;211150;2014;9;29,22222222222222;1,0
44099;211153;2014;2;25,0;1,0
44100;211160;2014;1;23,0;1,0
44101;211167;2014;1;23,0;1,0
44102;211170;2014;2;41,0;1,0
44103;211172;2014;1;61,0;1,0
44104;211176;2014;12;32,666666666666664;1,0
44105;211178;2014;1;66,0;1,0
44106;211180;2014;2;29,0;1,0
44107;211190;2014;2;36,5;1,0
44108;211210;2014;1;33,0;1,0
44109;211220;2014;56;33,5;0,8214285714285714
44110;211223;2014;2;29,0;0,0
44111;211230;2014;8;28,5;0,875
44112;211240;2014;9;40,333333333333336;1,0
44113;211245;2014;12;27,083333333333332;1,0
44114;211250;2014;2;40,5;0,5
44115;211270;2014;4;39,25;1,0
44116;211280;2014;3;24,333333333333332;1,0
44117;211285;2014;7;32,857142857142854;0,8571428571428571
44118;211290;2014;4;29,25;0,75
44119;211300;2014;5;28,8;1,0
44120;211400;2014;16;39,625;0,8125
44121;220000;2014;4;31,25;0,75
44122;220005;2014;1;26,0;1,0
44123;220020;2014;5;28,8;1,0
44124;220025;2014;3;42,333333333333336;0,6666666666666666
44125;220027;2014;1;51,0;1,0
44126;220040;2014;8;35,375;0,75
44127;220050;2014;1;19,0;1,0
44128;220060;2014;1;19,0;1,0
44129;220070;2014;1;50,0;1,0
44130;220105;2014;1;28,0;1,0
44131;220120;2014;7;30,285714285714285;0,8571428571428571
44132;220150;2014;4;40,0;0,75
44133;220157;2014;1;30,0;1,0
44134;220160;2014;1;25,0;1,0
44135;220180;2014;3;48,666666666666664;0,6666666666666666
44136;220190;2014;3;30,0;1,0
44137;220191;2014;2;34,5;1,0
44138;220198;2014;1;24,0;1,0
44139;220200;2014;1;19,0;1,0
44140;220209;2014;1;28,0;1,0
44141;220220;2014;10;32,1;0,9
44142;220230;2014;2;49,5;0,5
44143;220240;2014;2;31,5;0,5
44144;220250;2014;3;38,666666666666664;0,3333333333333333
44145;220253;2014;1;38,0;1,0
44146;220260;2014;2;47,0;1,0
44147;220270;2014;2;34,5;1,0
44148;220290;2014;7;41,0;0,8571428571428571
44149;220300;2014;1;64,0;1,0
44150;220310;2014;2;38,5;1,0
44151;220320;2014;1;31,0;0,0
44152;220323;2014;1;44,0;1,0
44153;220330;2014;9;37,333333333333336;1,0
44154;220335;2014;1;54,0;1,0
44155;220340;2014;2;40,5;0,5
44156;220350;2014;2;40,0;1,0
44157;220370;2014;5;41,6;0,8
44158;220390;2014;11;35,45454545454545;0,9090909090909091
44159;220400;2014;1;35,0;1,0
44160;220430;2014;2;14,0;0,5
44161;220435;2014;1;36,0;1,0
44162;220440;2014;4;33,75;1,0
44163;220450;2014;1;37,0;1,0
44164;220460;2014;1;19,0;1,0
44165;220465;2014;1;47,0;1,0
44166;220490;2014;2;53,5;1,0
44167;220510;2014;2;25,0;0,5
44168;220520;2014;2;63,0;0,5
44169;220527;2014;1;30,0;1,0
44170;220530;2014;1;78,0;1,0
44171;220550;2014;5;32,4;1,0
44172;220551;2014;1;44,0;1,0
44173;220552;2014;1;41,0;1,0
44174;220553;2014;1;26,0;1,0
44175;220555;2014;3;35,333333333333336;0,0
44176;220560;2014;1;80,0;1,0
44177;220570;2014;4;34,0;1,0
44178;220580;2014;2;30,5;1,0
44179;220585;2014;1;29,0;1,0
44180;220610;2014;2;23,0;1,0
44181;220620;2014;2;38,0;1,0
44182;220640;2014;4;54,0;1,0
44183;220650;2014;1;49,0;1,0
44184;220660;2014;1;60,0;1,0
44185;220665;2014;1;46,0;0,0
44186;220670;2014;1;23,0;1,0
44187;220672;2014;2;37,5;1,0
44188;220700;2014;2;21,0;1,0
44189;220720;2014;1;50,0;1,0
44190;220730;2014;1;23,0;1,0
44191;220740;2014;1;18,0;0,0
44192;220750;2014;1;43,0;1,0
44193;220760;2014;1;24,0;1,0
44194;220770;2014;25;31,0;0,92
44195;220780;2014;1;30,0;1,0
44196;220790;2014;4;31,25;0,25
44197;220800;2014;9;37,888888888888886;0,8888888888888888
44198;220810;2014;1;50,0;0,0
44199;220820;2014;2;44,0;1,0
44200;220830;2014;4;25,25;0,75
44201;220840;2014;2;44,0;0,5
44202;220850;2014;1;17,0;1,0
44203;220870;2014;1;9,0;1,0
44204;220890;2014;2;28,0;0,0
44205;220900;2014;1;30,0;0,0
44206;220920;2014;1;31,0;0,0
44207;220930;2014;1;18,0;1,0
44208;220937;2014;2;39,5;1,0
44209;220940;2014;2;27,0;1,0
44210;220955;2014;1;16,0;1,0
44211;220965;2014;1;34,0;1,0
44212;220970;2014;1;31,0;1,0
44213;220990;2014;1;50,0;0,0
44214;220997;2014;2;24,0;1,0
44215;221000;2014;2;28,5;1,0
44216;221020;2014;1;23,0;1,0
44217;221030;2014;1;65,0;0,0
44218;221040;2014;6;38,333333333333336;0,8333333333333334
44219;221060;2014;5;36,6;1,0
44220;221070;2014;1;39,0;1,0
44221;221080;2014;3;32,0;0,6666666666666666
44222;221095;2014;1;19,0;1,0
44223;221100;2014;435;27,616091954022988;0,8114942528735632
44224;221110;2014;7;36,714285714285715;0,5714285714285714
44225;221120;2014;2;22,5;1,0
44226;221130;2014;2;58,0;0,5
44227;221150;2014;1;15,0;1,0
44228;230010;2014;1;34,0;1,0
44229;230015;2014;3;37,0;0,6666666666666666
44230;230020;2014;12;29,5;0,8333333333333334
44231;230030;2014;10;39,2;0,9
44232;230040;2014;3;38,0;0,6666666666666666
44233;230050;2014;1;62,0;1,0
44234;230070;2014;6;36,833333333333336;1,0
44235;230075;2014;8;42,0;0,75
44236;230090;2014;1;24,0;1,0
44237;230100;2014;42;26,928571428571427;0,4523809523809524
44238;230110;2014;25;31,24;0,48
44239;230120;2014;5;35,6;0,6
44240;230130;2014;8;29,5;1,0
44241;230140;2014;5;32,6;1,0
44242;230150;2014;1;34,0;1,0
44243;230160;2014;8;33,125;0,75
44244;230170;2014;3;38,0;0,6666666666666666
44245;230185;2014;6;31,666666666666668;0,8333333333333334
44246;230190;2014;22;29,045454545454547;0,8181818181818182
44247;230195;2014;8;25,5;0,375
44248;230200;2014;1;71,0;1,0
44249;230205;2014;3;32,666666666666664;0,6666666666666666
44250;230210;2014;15;30,733333333333334;0,8666666666666667
44251;230220;2014;23;32,869565217391305;0,4782608695652174
44252;230230;2014;7;35,285714285714285;0,7142857142857143
44253;230240;2014;19;32,94736842105263;0,8421052631578947
44254;230250;2014;8;44,25;0,625
44255;230260;2014;8;25,375;0,875
44256;230270;2014;11;27,0;0,9090909090909091
44257;230280;2014;26;31,96153846153846;0,7692307692307693
44258;230290;2014;2;56,0;0,5
44259;230300;2014;7;31,142857142857142;0,8571428571428571
44260;230310;2014;1;54,0;0,0
44261;230320;2014;5;32,6;0,8
44262;230330;2014;3;47,333333333333336;0,6666666666666666
44263;230340;2014;3;45,0;0,3333333333333333
44264;230350;2014;30;26,666666666666668;0,4
44265;230360;2014;1;19,0;0,0
44266;230370;2014;197;28,736040609137056;0,350253807106599
44267;230380;2014;7;35,142857142857146;0,5714285714285714
44268;230390;2014;2;44,0;0,5
44269;230393;2014;4;36,0;1,0
44270;230395;2014;15;28,533333333333335;0,4666666666666667
44271;230400;2014;5;33,4;1,0
44272;230410;2014;20;33,2;0,8
44273;230420;2014;42;26,857142857142858;0,8571428571428571
44274;230423;2014;2;50,0;0,0
44275;230425;2014;1;18,0;1,0
44276;230427;2014;4;37,75;1,0
44277;230428;2014;69;28,28985507246377;0,3333333333333333
44278;230430;2014;4;42,75;1,0
44279;230435;2014;2;23,5;1,0
44280;230440;2014;2086;26,268935762224352;0,39022051773729627
44281;230445;2014;4;24,5;0,0
44282;230460;2014;3;39,333333333333336;0,3333333333333333
44283;230465;2014;2;18,0;1,0
44284;230470;2014;6;43,833333333333336;1,0
44285;230490;2014;1;24,0;1,0
44286;230495;2014;12;32,666666666666664;0,5833333333333334
44287;230500;2014;9;32,333333333333336;0,5555555555555556
44288;230510;2014;1;56,0;1,0
44289;230520;2014;4;30,5;1,0
44290;230523;2014;61;28,311475409836067;0,3442622950819672
44291;230526;2014;1;40,0;1,0
44292;230530;2014;3;27,333333333333332;1,0
44293;230533;2014;6;26,833333333333332;0,6666666666666666
44294;230535;2014;3;26,666666666666668;0,3333333333333333
44295;230540;2014;26;34,26923076923077;0,8846153846153846
44296;230550;2014;30;34,4;0,9333333333333333
44297;230560;2014;5;41,4;1,0
44298;230565;2014;2;22,0;1,0
44299;230570;2014;1;69,0;1,0
44300;230580;2014;7;33,57142857142857;0,8571428571428571
44301;230590;2014;7;33,0;0,8571428571428571
44302;230600;2014;1;77,0;1,0
44303;230610;2014;6;33,5;1,0
44304;230625;2014;36;25,305555555555557;0,3888888888888889
44305;230630;2014;38;28,44736842105263;0,868421052631579
44306;230640;2014;22;34,45454545454545;0,5454545454545454
44307;230650;2014;14;38,785714285714285;0,7857142857142857
44308;230655;2014;6;49,833333333333336;0,8333333333333334
44309;230660;2014;3;35,666666666666664;1,0
44310;230670;2014;17;34,705882352941174;0,8235294117647058
44311;230680;2014;13;32,15384615384615;1,0
44312;230690;2014;15;34,13333333333333;0,8
44313;230700;2014;27;30,666666666666668;0,7777777777777778
44314;230710;2014;6;28,333333333333332;1,0
44315;230725;2014;7;34,285714285714285;1,0
44316;230730;2014;140;28,664285714285715;0,9142857142857143
44317;230740;2014;7;34,714285714285715;1,0
44318;230750;2014;6;35,5;0,8333333333333334
44319;230760;2014;38;31,710526315789473;0,8947368421052632
44320;230763;2014;2;51,0;1,0
44321;230765;2014;167;25,568862275449103;0,3532934131736527
44322;230770;2014;56;31,160714285714285;0,4642857142857143
44323;230780;2014;7;26,571428571428573;1,0
44324;230800;2014;14;28,5;0,8571428571428571
44325;230810;2014;7;32,857142857142854;0,7142857142857143
44326;230820;2014;2;43,0;0,5
44327;230830;2014;5;33,2;0,8
44328;230835;2014;2;36,0;0,5
44329;230840;2014;9;23,666666666666668;0,8888888888888888
44330;230850;2014;20;28,05;0,9
44331;230860;2014;1;27,0;1,0
44332;230870;2014;42;33,214285714285715;0,9047619047619048
44333;230890;2014;3;24,666666666666668;1,0
44334;230900;2014;2;21,5;0,5
44335;230910;2014;10;26,8;1,0
44336;230920;2014;5;39,2;1,0
44337;230930;2014;7;36,42857142857143;1,0
44338;230940;2014;6;32,166666666666664;1,0
44339;230945;2014;9;36,22222222222222;0,6666666666666666
44340;230950;2014;9;34,22222222222222;0,7777777777777778
44341;230960;2014;56;26,517857142857142;0,5
44342;230970;2014;42;27,095238095238095;0,2857142857142857
44343;230980;2014;6;30,0;0,6666666666666666
44344;231020;2014;10;28,0;0,5
44345;231025;2014;10;31,1;0,4
44346;231030;2014;17;39,470588235294116;0,9411764705882353
44347;231040;2014;4;32,5;1,0
44348;231050;2014;16;32,125;0,875
44349;231060;2014;3;20,333333333333332;1,0
44350;231070;2014;14;27,5;0,42857142857142855
44351;231080;2014;4;41,5;0,75
44352;231085;2014;8;25,0;0,5
44353;231090;2014;2;39,5;1,0
44354;231110;2014;1;35,0;1,0
44355;231120;2014;1;28,0;1,0
44356;231123;2014;1;38,0;0,0
44357;231126;2014;2;25,0;1,0
44358;231130;2014;50;32,78;0,84
44359;231135;2014;5;39,8;0,6
44360;231140;2014;23;32,17391304347826;0,782608695652174
44361;231150;2014;21;28,904761904761905;0,9523809523809523
44362;231160;2014;23;31,08695652173913;0,43478260869565216
44363;231170;2014;2;16,0;0,5
44364;231180;2014;69;32,6231884057971;0,8695652173913043
44365;231190;2014;4;33,75;1,0
44366;231195;2014;2;38,0;1,0
44367;231200;2014;6;35,166666666666664;1,0
44368;231210;2014;4;36,0;1,0
44369;231220;2014;16;29,0625;0,9375
44370;231230;2014;15;33,86666666666667;0,8666666666666667
44371;231240;2014;23;33,56521739130435;0,34782608695652173
44372;231250;2014;5;36,4;1,0
44373;231260;2014;5;59,2;0,2
44374;231270;2014;16;39,3125;0,875
44375;231290;2014;107;25,598130841121495;0,9065420560747663
44376;231300;2014;8;33,625;0,875
44377;231310;2014;17;39,705882352941174;0,7647058823529411
44378;231320;2014;3;25,666666666666668;1,0
44379;231325;2014;1;15,0;1,0
44380;231330;2014;12;37,416666666666664;1,0
44381;231335;2014;6;25,833333333333332;0,6666666666666666
44382;231340;2014;20;28,85;0,75
44383;231350;2014;16;31,8125;0,3125
44384;231355;2014;2;21,5;0,5
44385;231360;2014;7;29,142857142857142;0,8571428571428571
44386;231370;2014;1;28,0;1,0
44387;231375;2014;8;29,5;0,5
44388;231380;2014;4;23,75;0,5
44389;231390;2014;4;41,0;1,0
44390;231395;2014;3;30,333333333333332;1,0
44391;231400;2014;6;28,333333333333332;0,8333333333333334
44392;231410;2014;7;35,142857142857146;0,7142857142857143
44393;240020;2014;23;29,217391304347824;0,7391304347826086
44394;240030;2014;1;25,0;1,0
44395;240040;2014;2;36,5;0,5
44396;240050;2014;6;42,166666666666664;0,6666666666666666
44397;240060;2014;1;66,0;1,0
44398;240070;2014;4;30,25;1,0
44399;240080;2014;2;37,5;0,0
44400;240090;2014;3;39,666666666666664;0,6666666666666666
44401;240100;2014;5;39,8;0,8
44402;240110;2014;20;30,05;0,9
44403;240120;2014;5;27,8;0,8
44404;240130;2014;1;26,0;0,0
44405;240140;2014;1;73,0;0,0
44406;240145;2014;22;26,227272727272727;0,8181818181818182
44407;240150;2014;1;42,0;1,0
44408;240170;2014;6;26,333333333333332;1,0
44409;240180;2014;3;43,666666666666664;1,0
44410;240200;2014;35;28,2;0,4857142857142857
44411;240210;2014;1;32,0;1,0
44412;240220;2014;8;28,0;0,875
44413;240230;2014;10;28,5;0,6
44414;240250;2014;1;30,0;1,0
44415;240260;2014;58;25,93103448275862;0,8620689655172413
44416;240280;2014;1;32,0;1,0
44417;240290;2014;3;37,666666666666664;1,0
44418;240310;2014;15;25,866666666666667;0,7333333333333333
44419;240325;2014;115;27,669565217391305;0,8695652173913043
44420;240340;2014;1;25,0;1,0
44421;240350;2014;3;26,0;0,6666666666666666
44422;240360;2014;17;32,588235294117645;0,8823529411764706
44423;240370;2014;1;22,0;1,0
44424;240375;2014;1;35,0;1,0
44425;240420;2014;12;34,0;0,8333333333333334
44426;240430;2014;4;33,25;0,75
44427;240440;2014;2;24,5;1,0
44428;240450;2014;5;38,0;0,8
44429;240460;2014;5;29,6;1,0
44430;240470;2014;8;28,625;1,0
44431;240485;2014;2;29,0;0,5
44432;240500;2014;5;25,0;0,8
44433;240520;2014;3;34,666666666666664;0,6666666666666666
44434;240540;2014;4;24,0;1,0
44435;240560;2014;3;23,333333333333332;0,6666666666666666
44436;240580;2014;11;33,18181818181818;0,9090909090909091
44437;240590;2014;1;17,0;0,0
44438;240610;2014;2;30,5;0,0
44439;240620;2014;1;49,0;1,0
44440;240630;2014;3;31,0;1,0
44441;240650;2014;2;31,0;1,0
44442;240660;2014;1;28,0;1,0
44443;240670;2014;1;24,0;1,0
44444;240690;2014;3;36,666666666666664;1,0
44445;240700;2014;1;23,0;1,0
44446;240710;2014;59;26,35593220338983;0,847457627118644
44447;240720;2014;3;30,0;1,0
44448;240725;2014;1;36,0;1,0
44449;240740;2014;1;25,0;0,0
44450;240750;2014;1;19,0;1,0
44451;240760;2014;1;44,0;1,0
44452;240770;2014;2;53,0;1,0
44453;240780;2014;3;46,0;1,0
44454;240800;2014;198;26,661616161616163;0,6565656565656566
44455;240810;2014;508;27,013779527559056;0,8622047244094488
44456;240820;2014;16;28,5625;0,9375
44457;240830;2014;9;26,555555555555557;0,8888888888888888
44458;240840;2014;1;18,0;1,0
44459;240850;2014;1;72,0;0,0
44460;240870;2014;3;25,333333333333332;0,6666666666666666
44461;240880;2014;3;21,666666666666668;1,0
44462;240890;2014;9;34,666666666666664;0,6666666666666666
44463;240895;2014;1;29,0;0,0
44464;240910;2014;2;37,0;1,0
44465;240930;2014;6;45,166666666666664;0,6666666666666666
44466;240940;2014;7;44,57142857142857;0,5714285714285714
44467;240950;2014;2;23,5;1,0
44468;240960;2014;1;49,0;1,0
44469;240970;2014;2;22,5;1,0
44470;240980;2014;1;15,0;1,0
44471;240990;2014;6;25,5;0,8333333333333334
44472;241000;2014;2;38,0;0,5
44473;241010;2014;4;21,75;1,0
44474;241025;2014;1;22,0;1,0
44475;241030;2014;1;38,0;1,0
44476;241040;2014;5;28,8;1,0
44477;241060;2014;1;65,0;0,0
44478;241070;2014;1;40,0;0,0
44479;241100;2014;3;38,0;1,0
44480;241105;2014;3;34,333333333333336;1,0
44481;241120;2014;11;30,727272727272727;0,7272727272727273
44482;241140;2014;2;72,0;1,0
44483;241150;2014;6;34,333333333333336;0,8333333333333334
44484;241160;2014;1;15,0;1,0
44485;241200;2014;69;26,579710144927535;0,9130434782608695
44486;241220;2014;40;29,125;0,975
44487;241230;2014;2;23,0;1,0
44488;241250;2014;10;31,6;0,7
44489;241255;2014;3;38,666666666666664;1,0
44490;241260;2014;7;25,857142857142858;1,0
44491;241270;2014;3;26,0;0,6666666666666666
44492;241280;2014;3;34,0;0,3333333333333333
44493;241290;2014;4;22,25;1,0
44494;241335;2014;10;31,5;0,7
44495;241340;2014;1;33,0;0,0
44496;241355;2014;5;34,4;0,6
44497;241360;2014;1;32,0;0,0
44498;241390;2014;3;19,333333333333332;1,0
44499;241400;2014;5;30,0;1,0
44500;241420;2014;8;29,25;0,75
44501;241440;2014;3;31,666666666666668;1,0
44502;241450;2014;16;34,8125;0,4375
44503;241460;2014;3;26,666666666666668;0,3333333333333333
44504;241470;2014;1;24,0;1,0
44505;241475;2014;1;20,0;0,0
44506;241480;2014;3;30,666666666666668;0,6666666666666666
44507;241500;2014;1;25,0;1,0
44508;250000;2014;18;27,27777777777778;0,9444444444444444
44509;250010;2014;1;23,0;1,0
44510;250030;2014;5;39,6;1,0
44511;250040;2014;8;23,125;1,0
44512;250050;2014;4;45,0;1,0
44513;250060;2014;21;28,61904761904762;1,0
44514;250080;2014;5;28,0;0,6
44515;250100;2014;7;27,714285714285715;0,8571428571428571
44516;250110;2014;5;33,6;1,0
44517;250120;2014;3;36,333333333333336;1,0
44518;250130;2014;7;29,571428571428573;1,0
44519;250140;2014;4;29,0;0,75
44520;250150;2014;6;27,333333333333332;0,8333333333333334
44521;250160;2014;1;29,0;1,0
44522;250170;2014;1;30,0;1,0
44523;250180;2014;49;27,6734693877551;0,8571428571428571
44524;250190;2014;5;41,8;1,0
44525;250200;2014;3;46,333333333333336;0,3333333333333333
44526;250205;2014;2;38,5;1,0
44527;250215;2014;2;35,0;1,0
44528;250220;2014;1;29,0;1,0
44529;250230;2014;1;19,0;1,0
44530;250240;2014;2;22,0;0,5
44531;250250;2014;10;27,1;0,9
44532;250270;2014;1;22,0;0,0
44533;250280;2014;6;35,0;0,8333333333333334
44534;250290;2014;6;33,0;1,0
44535;250300;2014;10;27,4;0,9
44536;250320;2014;24;29,416666666666668;0,875
44537;250330;2014;1;28,0;1,0
44538;250350;2014;5;34,4;0,6
44539;250355;2014;1;42,0;1,0
44540;250360;2014;2;54,5;0,0
44541;250370;2014;11;32,18181818181818;0,8181818181818182
44542;250380;2014;1;19,0;1,0
44543;250390;2014;1;32,0;1,0
44544;250400;2014;173;28,167630057803468;0,9075144508670521
44545;250403;2014;3;30,666666666666668;0,6666666666666666
44546;250407;2014;2;34,5;1,0
44547;250410;2014;1;41,0;1,0
44548;250415;2014;2;28,0;0,5
44549;250420;2014;1;18,0;1,0
44550;250430;2014;11;30,181818181818183;0,8181818181818182
44551;250435;2014;3;34,0;1,0
44552;250440;2014;6;32,333333333333336;1,0
44553;250460;2014;25;27,8;0,84
44554;250470;2014;3;36,0;1,0
44555;250480;2014;4;31,0;1,0
44556;250485;2014;1;38,0;1,0
44557;250490;2014;5;33,6;1,0
44558;250510;2014;2;36,5;0,5
44559;250520;2014;1;28,0;1,0
44560;250535;2014;1;41,0;1,0
44561;250540;2014;2;35,5;1,0
44562;250560;2014;1;51,0;1,0
44563;250570;2014;4;25,75;0,5
44564;250590;2014;3;44,333333333333336;1,0
44565;250600;2014;9;31,22222222222222;1,0
44566;250620;2014;1;37,0;0,0
44567;250625;2014;2;41,0;1,0
44568;250630;2014;13;30,46153846153846;0,6153846153846154
44569;250640;2014;3;36,333333333333336;0,6666666666666666
44570;250650;2014;1;29,0;1,0
44571;250670;2014;1;27,0;1,0
44572;250680;2014;3;22,666666666666668;1,0
44573;250690;2014;9;32,111111111111114;0,5555555555555556
44574;250700;2014;5;36,0;0,8
44575;250710;2014;1;18,0;0,0
44576;250720;2014;1;41,0;1,0
44577;250730;2014;5;31,0;1,0
44578;250750;2014;451;27,008869179600886;0,8470066518847007
44579;250770;2014;6;42,166666666666664;1,0
44580;250790;2014;5;34,2;0,8
44581;250810;2014;1;67,0;1,0
44582;250830;2014;14;24,285714285714285;0,9285714285714286
44583;250850;2014;2;38,5;1,0
44584;250860;2014;8;32,625;0,875
44585;250880;2014;1;33,0;1,0
44586;250890;2014;23;30,91304347826087;0,8695652173913043
44587;250900;2014;3;68,33333333333333;0,6666666666666666
44588;250905;2014;1;29,0;1,0
44589;250910;2014;9;32,22222222222222;0,5555555555555556
44590;250915;2014;2;31,0;1,0
44591;250920;2014;3;30,0;1,0
44592;250930;2014;2;22,5;1,0
44593;250933;2014;1;73,0;1,0
44594;250937;2014;1;26,0;1,0
44595;250939;2014;1;16,0;1,0
44596;250940;2014;2;29,5;1,0
44597;250970;2014;12;38,75;0,8333333333333334
44598;250980;2014;9;47,22222222222222;0,8888888888888888
44599;250990;2014;1;30,0;1,0
44600;251010;2014;8;35,5;0,5
44601;251065;2014;1;39,0;1,0
44602;251070;2014;1;21,0;1,0
44603;251080;2014;52;30,73076923076923;0,9230769230769231
44604;251090;2014;4;33,75;0,75
44605;251100;2014;1;46,0;1,0
44606;251110;2014;1;53,0;1,0
44607;251120;2014;12;30,0;1,0
44608;251130;2014;5;38,2;1,0
44609;251140;2014;3;30,333333333333332;1,0
44610;251150;2014;5;18,2;0,6
44611;251160;2014;1;19,0;1,0
44612;251180;2014;5;28,8;0,8
44613;251190;2014;7;35,285714285714285;0,5714285714285714
44614;251200;2014;5;37,4;0,8
44615;251210;2014;5;34,2;0,8
44616;251230;2014;2;45,0;0,5
44617;251240;2014;3;29,666666666666668;1,0
44618;251250;2014;9;36,333333333333336;0,8888888888888888
44619;251270;2014;8;25,875;0,75
44620;251272;2014;1;25,0;1,0
44621;251276;2014;1;31,0;1,0
44622;251278;2014;2;46,0;1,0
44623;251280;2014;1;44,0;1,0
44624;251290;2014;9;39,666666666666664;1,0
44625;251310;2014;1;50,0;1,0
44626;251315;2014;1;35,0;1,0
44627;251330;2014;1;24,0;1,0
44628;251335;2014;1;28,0;1,0
44629;251340;2014;3;41,333333333333336;1,0
44630;251350;2014;4;41,0;0,75
44631;251370;2014;108;28,194444444444443;0,8888888888888888
44632;251390;2014;19;32,78947368421053;0,8421052631578947
44633;251410;2014;2;31,0;1,0
44634;251420;2014;1;21,0;1,0
44635;251445;2014;2;21,5;1,0
44636;251450;2014;3;32,0;0,6666666666666666
44637;251460;2014;1;39,0;1,0
44638;251500;2014;3;27,333333333333332;1,0
44639;251510;2014;7;35,42857142857143;1,0
44640;251530;2014;35;29,142857142857142;1,0
44641;251540;2014;4;29,5;0,75
44642;251550;2014;4;29,0;1,0
44643;251590;2014;2;16,0;0,5
44644;251593;2014;2;56,5;1,0
44645;251597;2014;5;25,6;0,8
44646;251600;2014;10;28,3;0,8
44647;251610;2014;5;23,8;0,8
44648;251615;2014;2;19,5;1,0
44649;251620;2014;15;31,0;1,0
44650;251630;2014;3;39,666666666666664;1,0
44651;251650;2014;2;39,5;1,0
44652;251660;2014;1;41,0;1,0
44653;251670;2014;6;25,333333333333332;1,0
44654;251690;2014;3;33,0;0,6666666666666666
44655;251700;2014;1;51,0;1,0
44656;260000;2014;41;29,975609756097562;0,6829268292682927
44657;260005;2014;37;26,972972972972972;0,6756756756756757
44658;260010;2014;1;25,0;1,0
44659;260030;2014;11;29,363636363636363;1,0
44660;260040;2014;8;31,0;0,875
44661;260050;2014;7;49,285714285714285;1,0
44662;260060;2014;4;35,25;1,0
44663;260070;2014;13;31,076923076923077;1,0
44664;260080;2014;7;19,571428571428573;1,0
44665;260090;2014;14;30,928571428571427;0,9285714285714286
44666;260100;2014;3;23,333333333333332;0,3333333333333333
44667;260105;2014;5;37,8;0,8
44668;260110;2014;17;35,94117647058823;1,0
44669;260120;2014;23;34,52173913043478;0,9130434782608695
44670;260130;2014;4;32,25;1,0
44671;260140;2014;39;29,974358974358974;0,8717948717948718
44672;260150;2014;5;47,0;0,8
44673;260160;2014;12;34,5;1,0
44674;260170;2014;27;29,555555555555557;0,8148148148148148
