uf,codigo_ibge,nome_mun,valor
MG,3153103,PRESIDENTE BERNARDES,6973233.0
MG,3153202,PRESIDENTE JUSCELINO,4404418.0
MG,3153301,PRESIDENTE KUBITSCHEK,3705608.0
MG,3153400,PRESIDENTE OLEGARIO,21509312.0
MG,3153509,ALTO JEQUITIBA,11115988.0
MG,3153608,PRUDENTE DE MORAIS,14094498.0
MG,3153707,QUARTEL GERAL,3991087.0
MG,3153806,QUELUZITO,2262607.0
MG,3153905,RAPOSOS,16328048.0
MG,3154002,RAUL SOARES,31233745.0
MG,3154101,RECREIO,12527800.0
MG,3154150,REDUTO,11509159.0
MG,3154200,RESENDE COSTA,14764270.0
MG,3154309,RESPLENDOR,24386767.0
MG,3154408,RESSAQUINHA,6731566.0
MG,3154457,RIACHINHO,11854251.0
MG,3154507,RIACHO DOS MACHADOS,13476647.0
MG,3154606,RIBEIRAO DAS NEVES,445330124.0
MG,3154705,RIBEIRAO VERMELHO,4576276.0
MG,3154804,RIO ACIMA,12735441.0
MG,3154903,RIO CASCA,16852169.0
MG,3155009,RIO DOCE,2893352.0
MG,3155108,RIO DO PRADO,7832550.0
MG,3155207,RIO ESPERA,7888923.0
MG,3155306,RIO MANSO,7433165.0
MG,3155405,RIO NOVO,10845851.0
MG,3155504,RIO PARANAIBA,18154035.0
MG,3155603,RIO PARDO DE MINAS,43403606.0
MG,3155702,RIO PIRACICABA,17664159.0
MG,3155801,RIO POMBA,22756359.0
MG,3155900,RIO PRETO,8314137.0
MG,3156007,RIO VERMELHO,18504030.0
MG,3156106,RITAPOLIS,6700243.0
MG,3156205,ROCHEDO DE MINAS,3308616.0
MG,3156304,RODEIRO,9910631.0
MG,3156403,ROMARIA,3729946.0
MG,3156452,ROSARIO DA LIMEIRA,7409644.0
MG,3156502,RUBELITA,9847587.0
MG,3156601,RUBIM,13877386.0
MG,3156700,SABARA,157813767.0
MG,3156809,SABINOPOLIS,21697655.0
MG,3156908,SACRAMENTO,27362303.0
MG,3157005,SALINAS,60906219.0
MG,3157104,SALTO DA DIVISA,9446894.0
MG,3157203,SANTA BARBARA,33879820.0
MG,3157252,SANTA BARBARA DO LESTE,14774448.0
MG,3157278,SANTA BARBARA DO MONTE VERDE,4433282.0
MG,3157302,SANTA BARBARA DO TUGURIO,5834046.0
MG,3157336,SANTA CRUZ DE MINAS,10939652.0
MG,3157377,SANTA CRUZ DE SALINAS,6124248.0
MG,3157401,SANTA CRUZ DO ESCALVADO,6068348.0
MG,3157500,SANTA EFIGENIA DE MINAS,8310090.0
MG,3157609,SANTA FE DE MINAS,5759030.0
MG,3157658,SANTA HELENA DE MINAS,10180588.0
MG,3157708,SANTA JULIANA,16194170.0
MG,3157807,SANTA LUZIA,297425705.0
MG,3157906,SANTA MARGARIDA,27938787.0
MG,3158003,SANTA MARIA DE ITABIRA,11488080.0
MG,3158102,SANTA MARIA DO SALTO,7769257.0
MG,3158201,SANTA MARIA DO SUACUI,20122920.0
MG,3158300,SANTANA DA VARGEM,8156365.0
MG,3158409,SANTANA DE CATAGUASES,4680630.0
MG,3158508,SANTANA DE PIRAPAMA,11392321.0
MG,3158607,SANTANA DO DESERTO,5019117.0
MG,3158706,SANTANA DO GARAMBEU,3165163.0
MG,3158805,SANTANA DO JACARE,6220797.0
MG,3158904,SANTANA DO MANHUACU,14877644.0
MG,3158953,SANTANA DO PARAISO,47243549.0
MG,3159001,SANTANA DO RIACHO,8508481.0
MG,3159100,SANTANA DOS MONTES,5196606.0
MG,3159209,SANTA RITA DE CALDAS,11379128.0
MG,3159308,SANTA RITA DE JACUTINGA,7090783.0
MG,3159357,SANTA RITA DE MINAS,9947644.0
MG,3159407,SANTA RITA DE IBITIPOCA,4697849.0
MG,3159506,SANTA RITA DO ITUETO,10154291.0
MG,3159605,SANTA RITA DO SAPUCAI,41319744.0
MG,3159704,SANTA ROSA DA SERRA,4730228.0
MG,3159803,SANTA VITORIA,24084651.0
MG,3159902,SANTO ANTONIO DO AMPARO,22705058.0
MG,3160009,SANTO ANTONIO DO AVENTUREIRO,5454458.0
MG,3160108,SANTO ANTONIO DO GRAMA,5604100.0
MG,3160207,SANTO ANTONIO DO ITAMBE,6272309.0
MG,3160306,SANTO ANTONIO DO JACINTO,18579233.0
MG,3160405,SANTO ANTONIO DO MONTE,34636025.0
MG,3160454,SANTO ANTONIO DO RETIRO,11927070.0
MG,3160504,SANTO ANTONIO DO RIO ABAIXO,2752283.0
MG,3160603,SANTO HIPOLITO,4089037.0
MG,3160702,SANTOS DUMONT,55204668.0
MG,3160801,SAO BENTO ABADE,6226803.0
MG,3160900,SAO BRAS DO SUACUI,4487248.0
MG,3160959,SAO DOMINGOS DAS DORES,9433041.0
MG,3161007,SAO DOMINGOS DO PRATA,21176550.0
MG,3161056,SAO FELIX DE MINAS,6002677.0
MG,3161106,SAO FRANCISCO,86294409.0
MG,3161205,SAO FRANCISCO DE PAULA,7996789.0
MG,3161304,SAO FRANCISCO DE SALES,7255063.0
MG,3161403,SAO FRANCISCO DO GLORIA,6986236.0
MG,3161502,SAO GERALDO,11058676.0
MG,3161601,SAO GERALDO DA PIEDADE,6774523.0
MG,3161650,SAO GERALDO DO BAIXIO,5611246.0
MG,3161700,SAO GONCALO DO ABAETE,7673146.0
MG,3161809,SAO GONCALO DO PARA,13280251.0
MG,3161908,SAO GONCALO DO RIO ABAIXO,12683317.0
MG,3162005,SAO GONCALO DO SAPUCAI,28394413.0
MG,3162104,SAO GOTARDO,47775966.0
MG,3162203,SAO JOAO BATISTA DO GLORIA,9291966.0
MG,3162252,SAO JOAO DA LAGOA,7643831.0
MG,3162302,SAO JOAO DA MATA,4532873.0
MG,3162401,SAO JOAO DA PONTE,38352858.0
MG,3162450,SAO JOAO DAS MISSOES,17173342.0
MG,3162500,SAO JOAO DEL REI,111787105.0
MG,3162559,SAO JOAO DO MANHUACU,20107221.0
MG,3162575,SAO JOAO DO MANTENINHA,9032574.0
MG,3162609,SAO JOAO DO ORIENTE,14347554.0
MG,3162658,SAO JOAO DO PACUI,6460976.0
MG,3162708,SAO JOAO DO PARAISO,29197112.0
MG,3162807,SAO JOAO EVANGELISTA,25468362.0
MG,3162906,SAO JOAO NEPOMUCENO,31321958.0
MG,3162922,SAO JOAQUIM DE BICAS,43630008.0
MG,3162948,SAO JOSE DA BARRA,8998355.0
MG,3162955,SAO JOSE DA LAPA,31000059.0
MG,3163003,SAO JOSE DA SAFIRA,7617002.0
MG,3163102,SAO JOSE DA VARGINHA,5357992.0
MG,3163201,SAO JOSE DO ALEGRE,5640031.0
MG,3163300,SAO JOSE DO DIVINO,7072901.0
MG,3163409,SAO JOSE DO GOIABAL,7520389.0
MG,3163508,SAO JOSE DO JACURI,10177302.0
MG,3163607,SAO JOSE DO MANTIMENTO,4726589.0
MG,3163706,SAO LOURENCO,54571481.0
MG,3163805,SAO MIGUEL DO ANTA,9834613.0
MG,3163904,SAO PEDRO DA UNIAO,7252956.0
MG,3164001,SAO PEDRO DOS FERROS,8807334.0
MG,3164100,SAO PEDRO DO SUACUI,8271188.0
MG,3164209,SAO ROMAO,12583711.0
MG,3164308,SAO ROQUE DE MINAS,8804394.0
MG,3164407,SAO SEBASTIAO DA BELA VISTA,6724814.0
MG,3164431,SAO SEBASTIAO DA VARGEM ALEGRE,4378549.0
MG,3164472,SAO SEBASTIAO DO ANTA,12573192.0
MG,3164506,SAO SEBASTIAO DO MARANHAO,13875009.0
MG,3164605,SAO SEBASTIAO DO OESTE,8202882.0
MG,3164704,SAO SEBASTIAO DO PARAISO,73452452.0
MG,3164803,SAO SEBASTIAO DO RIO PRETO,1917625.0
MG,3164902,SAO SEBASTIAO DO RIO VERDE,2483776.0
MG,3165008,SAO TIAGO,13820483.0
MG,3165107,SAO TOMAS DE AQUINO,7779082.0
MG,3165206,SAO THOME DAS LETRAS,12083703.0
MG,3165305,SAO VICENTE DE MINAS,8452419.0
MG,3165404,SAPUCAI-MIRIM,9086189.0
MG,3165503,SARDOA,9723043.0
MG,3165537,SARZEDO,40913367.0
MG,3165552,SETUBINHA,15607130.0
MG,3165560,SEM-PEIXE,3176654.0
MG,3165578,SENADOR AMARAL,12152259.0
MG,3165602,SENADOR CORTES,2598654.0
MG,3165701,SENADOR FIRMINO,10313180.0
MG,3165800,SENADOR JOSE BENTO,2251598.0
MG,3165909,SENADOR MODESTINO GONCALVES,6635566.0
MG,3166006,SENHORA DE OLIVEIRA,8185902.0
MG,3166105,SENHORA DO PORTO,4460792.0
MG,3166204,SENHORA DOS REMEDIOS,15702750.0
MG,3166303,SERICITA,13138622.0
MG,3166402,SERITINGA,1919116.0
MG,3166501,SERRA AZUL DE MINAS,6646999.0
MG,3166600,SERRA DA SAUDADE,849871.0
MG,3166709,SERRA DOS AIMORES,11054999.0
MG,3166808,SERRA DO SALITRE,16077175.0
MG,3166907,SERRANIA,10105907.0
MG,3166956,SERRANOPOLIS DE MINAS,5945127.0
MG,3167004,SERRANOS,3215073.0
MG,3167103,SERRO,28156729.0
MG,3167202,SETE LAGOAS,272555164.0
MG,3167301,SILVEIRANIA,3259574.0
MG,3167400,SILVIANOPOLIS,6797828.0
MG,3167509,SIMAO PEREIRA,3912404.0
MG,3167608,SIMONESIA,36296193.0
MG,3167707,SOBRALIA,10104113.0
MG,3167806,SOLEDADE DE MINAS,7000027.0
MG,3167905,TABULEIRO,5726389.0
MG,3168002,TAIOBEIRAS,51440213.0
MG,3168051,TAPARUBA,6150346.0
MG,3168101,TAPIRA,4566758.0
MG,3168200,TAPIRAI,1748117.0
MG,3168309,TAQUARACU DE MINAS,6450417.0
MG,3168408,TARUMIRIM,21190930.0
MG,3168507,TEIXEIRAS,15633399.0
MG,3168606,TEOFILO OTONI,200211075.0
MG,3168705,TIMOTEO,88369648.0
MG,3168804,TIRADENTES,11463648.0
MG,3168903,TIROS,10027874.0
MG,3169000,TOCANTINS,22138251.0
MG,3169059,TOCOS DO MOJI,5773288.0
MG,3169109,TOLEDO,10114612.0
MG,3169208,TOMBOS,12044260.0
MG,3169307,TRES CORACOES,88208175.0
MG,3169356,TRES MARIAS,34530838.0
MG,3169406,TRES PONTAS,61335229.0
MG,3169505,TUMIRITINGA,11294395.0
MG,3169604,TUPACIGUARA,36073637.0
MG,3169703,TURMALINA,28865215.0
MG,3169802,TURVOLANDIA,7148875.0
MG,3169901,UBA,114969398.0
MG,3170008,UBAI,18376465.0
MG,3170057,UBAPORANGA,19617392.0
MG,3170107,UBERABA,359681593.0
MG,3170206,UBERLANDIA,812789026.0
MG,3170305,UMBURATIBA,4607901.0
MG,3170404,UNAI,112727127.0
MG,3170438,UNIAO DE MINAS,5044876.0
MG,3170479,URUANA DE MINAS,5685175.0
MG,3170503,URUCANIA,11774620.0
MG,3170529,URUCUIA,14907991.0
MG,3170578,VARGEM ALEGRE,10500499.0
MG,3170602,VARGEM BONITA,2814400.0
MG,3170651,VARGEM GRANDE DO RIO PARDO,6266678.0
MG,3170701,VARGINHA,138015717.0
MG,3170750,VARJAO DE MINAS,8287126.0
MG,3170800,VARZEA DA PALMA,49650067.0
MG,3170909,VARZELANDIA,32499861.0
MG,3171006,VAZANTE,22280325.0
MG,3171030,VERDELANDIA,11745455.0
MG,3171071,VEREDINHA,7739366.0
MG,3171105,VERISSIMO,4080772.0
MG,3171154,VERMELHO NOVO,8086193.0
MG,3171204,VESPASIANO,154302258.0
MG,3171303,VICOSA,103436672.0
MG,3171402,VIEIRAS,5836464.0
MG,3171501,MATHIAS LOBATO,4637958.0
MG,3171600,VIRGEM DA LAPA,18674748.0
MG,3171709,VIRGINIA,14891445.0
MG,3171808,VIRGINOPOLIS,15175515.0
MG,3171907,VIRGOLANDIA,8568497.0
MG,3172004,VISCONDE DO RIO BRANCO,42599792.0
MG,3172103,VOLTA GRANDE,7403866.0
MG,3172202,WENCESLAU BRAZ,2849218.0
MS,5000203,AGUA CLARA,20569543.0
MS,5000252,ALCINOPOLIS,6721848.0
MS,5000609,AMAMBAI,53147312.0
MS,5000708,ANASTACIO,36415730.0
MS,5000807,ANAURILANDIA,9539587.0
MS,5000856,ANGELICA,14858639.0
MS,5000906,ANTONIO JOAO,15508334.0
MS,5001003,APARECIDA DO TABOADO,31968372.0
MS,5001102,AQUIDAUANA,63756515.0
MS,5001243,ARAL MOREIRA,13238777.0
MS,5001508,BANDEIRANTES,9481290.0
MS,5001904,BATAGUASSU,31359015.0
MS,5002001,BATAYPORA,14633498.0
MS,5002100,BELA VISTA,35186578.0
MS,5002159,BODOQUENA,11279937.0
MS,5002209,BONITO,30795238.0
MS,5002308,BRASILANDIA,15616261.0
MS,5002407,CAARAPO,36053195.0
MS,5002605,CAMAPUA,19158211.0
MS,5002704,CAMPO GRANDE,1135825814.0
MS,5002803,CARACOL,7842299.0
MS,5002902,CASSILANDIA,26981464.0
MS,5002951,CHAPADAO DO SUL,30879255.0
MS,5003108,CORGUINHO,6239455.0
MS,5003157,CORONEL SAPUCAIA,26416737.0
MS,5003207,CORUMBA,151893547.0
MS,5003256,COSTA RICA,32834697.0
MS,5003306,COXIM,49211023.0
MS,5003454,DEODAPOLIS,17701468.0
MS,5003488,DOIS IRMAOS DO BURITI,15613159.0
MS,5003504,DOURADINA,7627621.0
MS,5003702,DOURADOS,297902977.0
MS,5003751,ELDORADO,16654480.0
MS,5003801,FATIMA DO SUL,28555408.0
MS,5003900,FIGUEIRAO,3206620.0
MS,5004007,GLORIA DE DOURADOS,13207818.0
MS,5004106,GUIA LOPES DA LAGUNA,16150857.0
MS,5004304,IGUATEMI,18825204.0
MS,5004403,INOCENCIA,9269336.0
MS,5004502,ITAPORA,20374128.0
MS,5004601,ITAQUIRAI,26468527.0
MS,5004700,IVINHEMA,32367874.0
MS,5004809,JAPORA,12843333.0
MS,5004908,JARAGUARI,6700290.0
MS,5005004,JARDIM,37142535.0
MS,5005103,JATEI,4081735.0
MS,5005152,JUTI,9793053.0
MS,5005202,LADARIO,23977735.0
MS,5005251,LAGUNA CARAPA,7373712.0
MS,5005400,MARACAJU,47818999.0
MS,5005608,MIRANDA,40301989.0
MS,5005681,MUNDO NOVO,30865023.0
MS,5005707,NAVIRAI,67709362.0
MS,5005806,NIOAQUE,19873489.0
MS,5006002,NOVA ALVORADA DO SUL,29240331.0
MS,5006200,NOVA ANDRADINA,58690446.0
MS,5006259,NOVO HORIZONTE DO SUL,5843906.0
MS,5006275,PARAISO DAS AGUAS,5388422.0
MS,5006309,PARANAIBA,50284005.0
MS,5006358,PARANHOS,18867307.0
MS,5006408,PEDRO GOMES,10738082.0
MS,5006606,PONTA PORA,171095000.0
MS,5006903,PORTO MURTINHO,16494291.0
MS,5007109,RIBAS DO RIO PARDO,26567573.0
MS,5007208,RIO BRILHANTE,46047901.0
MS,5007307,RIO NEGRO,6338695.0
MS,5007406,RIO VERDE DE MATO GROSSO,27533025.0
MS,5007505,ROCHEDO,6248375.0
MS,5007554,SANTA RITA DO PARDO,7367759.0
MS,5007695,SAO GABRIEL DO OESTE,31542243.0
MS,5007703,SETE QUEDAS,15873593.0
MS,5007802,SELVIRIA,8791154.0
MS,5007901,SIDROLANDIA,60646102.0
MS,5007935,SONORA,18419480.0
MS,5007950,TACURU,15314314.0
MS,5007976,TAQUARUSSU,4703366.0
MS,5008008,TERENOS,22153361.0
MS,5008305,TRES LAGOAS,159695419.0
MS,5008404,VICENTINA,8869414.0
MT,5100102,ACORIZAL,10290746.0
MT,5100201,AGUA BOA,31791312.0
MT,5100250,ALTA FLORESTA,73043323.0
MT,5100300,ALTO ARAGUAIA,22023371.0
MT,5100359,ALTO BOA VISTA,9005677.0
MT,5100409,ALTO GARCAS,15581291.0
MT,5100508,ALTO PARAGUAI,11340279.0
MT,5100607,ALTO TAQUARI,11746663.0
MT,5100805,APIACAS,12408068.0
MT,5101001,ARAGUAIANA,5266174.0
MT,5101209,ARAGUAINHA,1185367.0
MT,5101258,ARAPUTANGA,21266194.0
MT,5101308,ARENAPOLIS,13933227.0
MT,5101407,ARIPUANA,31445786.0
MT,5101605,BARAO DE MELGACO,11318247.0
MT,5101704,BARRA DO BUGRES,45712866.0
MT,5101803,BARRA DO GARCAS,104675518.0
MT,5101852,BOM JESUS DO ARAGUAIA,12128950.0
MT,5101902,BRASNORTE,20852271.0
MT,5102504,CACERES,142233224.0
MT,5102603,CAMPINAPOLIS,17695242.0
MT,5102637,CAMPO NOVO DO PARECIS,43087836.0
MT,5102678,CAMPO VERDE,52884464.0
MT,5102686,CAMPOS DE JULIO,9523994.0
MT,5102694,CANABRAVA DO NORTE,7577725.0
MT,5102702,CANARANA,28207117.0
MT,5102793,CARLINDA,14214567.0
MT,5102850,CASTANHEIRA,11270680.0
MT,5103007,CHAPADA DOS GUIMARAES,28982431.0
MT,5103056,CLAUDIA,14370925.0
MT,5103106,COCALINHO,8342103.0
MT,5103205,COLIDER,39069915.0
MT,5103254,COLNIZA,46264286.0
MT,5103304,COMODORO,26638249.0
MT,5103353,CONFRESA,54566415.0
MT,5103361,CONQUISTA D'OESTE,4501079.0
MT,5103379,COTRIGUACU,16697834.0
MT,5103403,CUIABA,863127867.0
MT,5103437,CURVELANDIA,7920227.0
MT,5103452,DENISE,9360132.0
MT,5103502,DIAMANTINO,27428793.0
MT,5103601,DOM AQUINO,11464399.0
MT,5103700,FELIZ NATAL,14094132.0
MT,5103809,FIGUEIROPOLIS D'OESTE,4391569.0
MT,5103858,GAUCHA DO NORTE,9480445.0
MT,5103908,GENERAL CARNEIRO,6703503.0
MT,5103957,GLORIA D'OESTE,4249249.0
MT,5104104,GUARANTA DO NORTE,46684345.0
MT,5104203,GUIRATINGA,14919442.0
MT,5104500,INDIAVAI,3345567.0
MT,5104526,IPIRANGA DO NORTE,7823715.0
MT,5104542,ITANHANGA,9272671.0
MT,5104559,ITAUBA,6556477.0
MT,5104609,ITIQUIRA,13961544.0
MT,5104807,JACIARA,36938294.0
MT,5104906,JANGADA,12547629.0
MT,5105002,JAURU,13619554.0
MT,5105101,JUARA,46234118.0
MT,5105150,JUINA,62682252.0
MT,5105176,JURUENA,13129800.0
MT,5105200,JUSCIMEIRA,14700592.0
MT,5105234,LAMBARI D'OESTE,7455488.0
MT,5105259,LUCAS DO RIO VERDE,82662683.0
MT,5105309,LUCIARA,3880900.0
MT,5105507,VILA BELA DA SANTISSIMA TRINDADE,19314296.0
MT,5105580,MARCELANDIA,17541480.0
MT,5105606,MATUPA,24848099.0
MT,5105622,MIRASSOL D'OESTE,38912914.0
MT,5105903,NOBRES,25059322.0
MT,5106000,NORTELANDIA,8958830.0
MT,5106109,NOSSA SENHORA DO LIVRAMENTO,17890683.0
MT,5106158,NOVA BANDEIRANTES,19410647.0
MT,5106174,NOVA NAZARE,5531579.0
MT,5106182,NOVA LACERDA,8762881.0
MT,5106190,NOVA SANTA HELENA,5416872.0
MT,5106208,NOVA BRASILANDIA,6766580.0
MT,5106216,NOVA CANAA DO NORTE,16752133.0
MT,5106224,NOVA MUTUM,55188832.0
MT,5106232,NOVA OLIMPIA,22711747.0
MT,5106240,NOVA UBIRATA,13363386.0
MT,5106257,NOVA XAVANTINA,31517392.0
MT,5106265,NOVO MUNDO,11176790.0
MT,5106273,NOVO HORIZONTE DO NORTE,4669332.0
MT,5106281,NOVO SAO JOAQUIM,9793036.0
MT,5106299,PARANAITA,16573144.0
MT,5106307,PARANATINGA,29198200.0
MT,5106315,NOVO SANTO ANTONIO,3738704.0
MT,5106372,PEDRA PRETA,23407173.0
MT,5106422,PEIXOTO DE AZEVEDO,53716479.0
MT,5106455,PLANALTO DA SERRA,4761488.0
MT,5106505,POCONE,56777435.0
MT,5106653,PONTAL DO ARAGUAIA,9826602.0
MT,5106703,PONTE BRANCA,2925724.0
MT,5106752,PONTES E LACERDA,70923577.0
MT,5106778,PORTO ALEGRE DO NORTE,16360578.0
MT,5106802,PORTO DOS GAUCHOS,5733919.0
MT,5106828,PORTO ESPERIDIAO,15787481.0
MT,5106851,PORTO ESTRELA,4729709.0
MT,5107008,POXOREO,24110560.0
MT,5107040,PRIMAVERA DO LESTE,95841256.0
MT,5107065,QUERENCIA,26797897.0
MT,5107107,SAO JOSE DOS QUATRO MARCOS,24240149.0
MT,5107156,RESERVA DO CABACAL,3485041.0
MT,5107180,RIBEIRAO CASCALHEIRA,17051559.0
MT,5107198,RIBEIRAOZINHO,3409420.0
MT,5107206,RIO BRANCO,6657124.0
MT,5107248,SANTA CARMEM,5964562.0
MT,5107263,SANTO AFONSO,4169060.0
MT,5107297,SAO JOSE DO POVO,3346868.0
MT,5107305,SAO JOSE DO RIO CLARO,21932208.0
MT,5107354,SAO JOSE DO XINGU,8563585.0
MT,5107404,SAO PEDRO DA CIPA,5456743.0
MT,5107578,RONDOLANDIA,3897961.0
MT,5107602,RONDONOPOLIS,327055495.0
MT,5107701,ROSARIO OESTE,27332760.0
MT,5107743,SANTA CRUZ DO XINGU,3047763.0
MT,5107750,SALTO DO CEU,4773242.0
MT,5107768,SANTA RITA DO TRIVELATO,3174895.0
MT,5107776,SANTA TEREZINHA,10235411.0
MT,5107792,SANTO ANTONIO DO LESTE,4067153.0
MT,5107800,SANTO ANTONIO DO LEVERGER,27577166.0
MT,5107859,SAO FELIX DO ARAGUAIA,14289566.0
MT,5107875,SAPEZAL,27219785.0
MT,5107883,SERRA NOVA DOURADA,3180956.0
MT,5107909,SINOP,219802841.0
MT,5107925,SORRISO,114632728.0
MT,5107941,TABAPORA,12939361.0
MT,5107958,TANGARA DA SERRA,123606869.0
MT,5108006,TAPURAH,14968402.0
MT,5108055,TERRA NOVA DO NORTE,14712650.0
MT,5108105,TESOURO,3720708.0
MT,5108204,TORIXOREU,5776431.0
MT,5108303,UNIAO DO SUL,6388075.0
MT,5108352,VALE DE SAO DOMINGOS,3955298.0
MT,5108402,VARZEA GRANDE,428831086.0
MT,5108501,VERA,13408282.0
MT,5108600,VILA RICA,29345263.0
MT,5108808,NOVA GUARITA,6803685.0
MT,5108857,NOVA MARILANDIA,3629894.0
MT,5108907,NOVA MARINGA,6296590.0
MT,5108956,NOVA MONTE VERDE,10282574.0
PA,1500107,ABAETETUBA,316054736.0
PA,1500131,ABEL FIGUEIREDO,14497972.0
PA,1500206,ACARA,116917232.0
PA,1500305,AFUA,64995666.0
PA,1500347,AGUA AZUL DO NORTE,25936957.0
PA,1500404,ALENQUER,128868939.0
PA,1500503,ALMEIRIM,55828082.0
PA,1500602,ALTAMIRA,214362070.0
PA,1500701,ANAJAS,46939413.0
PA,1500800,ANANINDEUA,874199442.0
PA,1500859,ANAPU,65185285.0
PA,1500909,AUGUSTO CORREA,82044930.0
PA,1500958,AURORA DO PARA,46851824.0
PA,1501006,AVEIRO,19969563.0
PA,1501105,BAGRE,36817085.0
PA,1501204,BAIAO,63396159.0
PA,1501253,BANNACH,5965427.0
PA,1501303,BARCARENA,217225792.0
PA,1501402,BELEM,2454052445.0
PA,1501451,BELTERRA,34011048.0
PA,1501501,BENEVIDES,130368846.0
PA,1501576,BOM JESUS DO TOCANTINS,26102612.0
PA,1501600,BONITO,24710235.0
PA,1501709,BRAGANCA,231984990.0
PA,1501725,BRASIL NOVO,38785636.0
PA,1501758,BREJO GRANDE DO ARAGUAIA,12463362.0
PA,1501782,BREU BRANCO,81917404.0
PA,1501808,BREVES,185857465.0
PA,1501907,BUJARU,48208684.0
PA,1501956,CACHOEIRA DO PIRIA,35347795.0
PA,1502004,CACHOEIRA DO ARARI,32475911.0
PA,1502103,CAMETA,234751650.0
PA,1502152,CANAA DOS CARAJAS,87354171.0
PA,1502202,CAPANEMA,130669284.0
PA,1502301,CAPITAO POCO,103641714.0
PA,1502400,CASTANHAL,353784124.0
PA,1502509,CHAVES,27734790.0
PA,1502608,COLARES,23058550.0
PA,1502707,CONCEICAO DO ARAGUAIA,75845454.0
PA,1502756,CONCORDIA DO PARA,56461888.0
PA,1502764,CUMARU DO NORTE,16719292.0
PA,1502772,CURIONOPOLIS,39078725.0
PA,1502806,CURRALINHO,44356572.0
PA,1502855,CURUA,24049845.0
PA,1502905,CURUCA,79316748.0
PA,1502939,DOM ELISEU,73404772.0
PA,1502954,ELDORADO DOS CARAJAS,55520325.0
PA,1503002,FARO,16164766.0
PA,1503044,FLORESTA DO ARAGUAIA,36858786.0
PA,1503077,GARRAFAO DO NORTE,52186282.0
PA,1503093,GOIANESIA DO PARA,48214676.0
PA,1503101,GURUPA,52374448.0
PA,1503200,IGARAPE-ACU,78089889.0
PA,1503309,IGARAPE-MIRI,132617985.0
PA,1503408,INHANGAPI,19653030.0
PA,1503457,IPIXUNA DO PARA,59121808.0
PA,1503507,IRITUIA,66771933.0
PA,1503606,ITAITUBA,214812812.0
PA,1503705,ITUPIRANGA,84665986.0
PA,1503754,JACAREACANGA,26225978.0
PA,1503804,JACUNDA,82239043.0
PA,1503903,JURUTI,78539179.0
PA,1504000,LIMOEIRO DO AJURU,47228255.0
PA,1504059,MAE DO RIO,71516775.0
PA,1504109,MAGALHAES BARATA,14531332.0
PA,1504208,MARABA,429113847.0
PA,1504307,MARACANA,61725165.0
PA,1504406,MARAPANIM,50002685.0
PA,1504422,MARITUBA,214719725.0
PA,1504455,MEDICILANDIA,50351184.0
PA,1504505,MELGACO,35325752.0
PA,1504604,MOCAJUBA,60353660.0
PA,1504703,MOJU,146164133.0
PA,1504752,MOJUI DOS CAMPOS,38667130.0
PA,1504802,MONTE ALEGRE,119073312.0
PA,1504901,MUANA,49372824.0
PA,1504950,NOVA ESPERANCA DO PIRIA,41596741.0
PA,1504976,NOVA IPIXUNA,23609024.0
PA,1505007,NOVA TIMBOTEUA,25562555.0
PA,1505031,NOVO PROGRESSO,56863172.0
PA,1505064,NOVO REPARTIMENTO,113991549.0
PA,1505106,OBIDOS,85900952.0
PA,1505205,OEIRAS DO PARA,50082370.0
PA,1505304,ORIXIMINA,123106347.0
PA,1505403,OUREM,37391132.0
PA,1505437,OURILANDIA DO NORTE,61854408.0
PA,1505486,PACAJA,76064764.0
PA,1505494,PALESTINA DO PARA,13940495.0
PA,1505502,PARAGOMINAS,180739056.0
PA,1505536,PARAUAPEBAS,350407505.0
PA,1505551,PAU D'ARCO,13716993.0
PA,1505601,PEIXE-BOI,14723426.0
PA,1505635,PICARRA,21536572.0
PA,1505650,PLACAS,30771437.0
PA,1505700,PONTA DE PEDRAS,38360996.0
PA,1505809,PORTEL,97305426.0
PA,1505908,PORTO DE MOZ,52568293.0
PA,1506005,PRAINHA,64701401.0
PA,1506104,PRIMAVERA,21550169.0
PA,1506112,QUATIPURU,22470638.0
PA,1506138,REDENCAO,148798707.0
PA,1506161,RIO MARIA,31478880.0
PA,1506187,RONDON DO PARA,69035449.0
PA,1506195,RUROPOLIS,45251507.0
PA,1506203,SALINOPOLIS,83481456.0
PA,1506302,SALVATERRA,40934999.0
PA,1506351,SANTA BARBARA DO PARA,41712602.0
PA,1506401,SANTA CRUZ DO ARARI,13259983.0
PA,1506500,SANTA ISABEL DO PARA,123521190.0
PA,1506559,SANTA LUZIA DO PARA,42121088.0
PA,1506583,SANTA MARIA DAS BARREIRAS,29339477.0
PA,1506609,SANTA MARIA DO PARA,53228508.0
PA,1506708,SANTANA DO ARAGUAIA,58541916.0
PA,1506807,SANTAREM,610838624.0
PA,1506906,SANTAREM NOVO,15766369.0
PA,1507003,SANTO ANTONIO DO TAUA,59653726.0
PA,1507102,SAO CAETANO DE ODIVELAS,33519183.0
PA,1507151,SAO DOMINGOS DO ARAGUAIA,42298520.0
PA,1507201,SAO DOMINGOS DO CAPIM,52857570.0
PA,1507300,SAO FELIX DO XINGU,107167513.0
PA,1507409,SAO FRANCISCO DO PARA,32413269.0
PA,1507458,SAO GERALDO DO ARAGUAIA,47565350.0
