,uf,nome_mun,quant,codigo_ibge,valor
151,AM,IRANDUBA,0.0,1301852,124471253.0
152,AM,ITACOATIARA,2.0,1301902,171650980.0
153,AM,ITAMARATI,1.0,1301951,16495412.0
154,AM,ITAPIRANGA,0.0,1302009,17303948.0
155,AM,JAPURA,1.0,1302108,10477532.0
156,AM,JURUA,0.0,1302207,15869664.0
157,AM,JUTAI,0.0,1302306,34008094.0
158,AM,LABREA,1.0,1302405,67288166.0
159,AM,MANACAPURU,1.0,1302504,202569697.0
160,AM,MANAQUIRI,0.0,1302553,29341812.0
161,AM,MANAUS,57.0,1302603,3718442954.0
162,AM,MANICORE,1.0,1302702,74176675.0
163,AM,MARAA,0.0,1302801,23531039.0
164,AM,MAUES,0.0,1302900,95357618.0
165,AM,NHAMUNDA,1.0,1303007,32406035.0
166,AM,NOVA OLINDA DO NORTE,1.0,1303106,46931414.0
167,AM,NOVO AIRAO,1.0,1303205,26797249.0
168,AM,NOVO ARIPUANA,0.0,1303304,31482347.0
169,AM,PARINTINS,1.0,1303403,190368234.0
170,AM,PAUINI,1.0,1303502,27373556.0
171,AM,PRESIDENTE FIGUEIREDO,1.0,1303536,60260158.0
172,AM,RIO PRETO DA EVA,0.0,1303569,45224024.0
173,AM,SANTA ISABEL DO RIO NEGRO,1.0,1303601,20241749.0
174,AM,SANTO ANTONIO DO ICA,1.0,1303700,37975869.0
175,AM,SAO GABRIEL DA CACHOEIRA,0.0,1303809,58719741.0
176,AM,SAO PAULO DE OLIVENCA,0.0,1303908,40136443.0
177,AM,SAO SEBASTIAO DO UATUMA,0.0,1303957,16240015.0
178,AM,SILVES,1.0,1304005,17012167.0
179,AM,TABATINGA,0.0,1304062,94807712.0
180,AM,TAPAUA,0.0,1304104,28444886.0
181,AM,TEFE,0.0,1304203,116162952.0
182,AM,TONANTINS,1.0,1304237,26370797.0
183,AM,UARINI,0.0,1304260,19909449.0
184,AM,URUCARA,0.0,1304302,27515642.0
185,AM,URUCURITUBA,0.0,1304401,27957706.0
186,AP,SERRA DO NAVIO,0.0,1600055,9169977.0
187,AP,AMAPA,1.0,1600105,42315245.0
188,AP,PEDRA BRANCA DO AMAPARI,0.0,1600154,21522014.0
189,AP,CALCOENE,0.0,1600204,20396270.0
190,AP,CUTIAS,1.0,1600212,9463784.0
191,AP,FERREIRA GOMES,0.0,1600238,13734296.0
192,AP,ITAUBAL,1.0,1600253,12445435.0
193,AP,LARANJAL DO JARI,1.0,1600279,82855298.0
194,AP,MACAPA,5.0,1600303,821074599.0
195,AP,MAZAGAO,1.0,1600402,42282639.0
196,AP,OIAPOQUE,1.0,1600501,56374385.0
197,AP,PORTO GRANDE,0.0,1600535,36193521.0
198,AP,PRACUUBA,0.0,1600550,7542225.0
199,AP,SANTANA,0.0,1600600,224829654.0
200,AP,TARTARUGALZINHO,0.0,1600709,21370804.0
201,AP,VITORIA DO JARI,0.0,1600808,25424343.0
202,BA,ABAIRA,1.0,2900108,14398998.0
203,BA,ABARE,1.0,2900207,34037788.0
204,BA,ACAJUTIBA,1.0,2900306,30194522.0
205,BA,ADUSTINA,1.0,2900355,28115673.0
206,BA,AGUA FRIA,1.0,2900405,27834484.0
207,BA,ERICO CARDOSO,1.0,2900504,14066310.0
208,BA,AIQUARA,1.0,2900603,7421161.0
209,BA,ALAGOINHAS,5.0,2900702,275036081.0
210,BA,ALCOBACA,1.0,2900801,43409067.0
211,BA,ALMADINA,1.0,2900900,10284526.0
212,BA,AMARGOSA,2.0,2901007,62812170.0
213,BA,AMELIA RODRIGUES,1.0,2901106,43737827.0
214,BA,AMERICA DOURADA,1.0,2901155,28287973.0
215,BA,ANAGE,1.0,2901205,40395472.0
216,BA,ANDARAI,1.0,2901304,24765033.0
217,BA,ANDORINHA,1.0,2901353,26516148.0
218,BA,ANGICAL,1.0,2901403,24374891.0
219,BA,ANGUERA,1.0,2901502,16596975.0
220,BA,ANTAS,1.0,2901601,21602612.0
221,BA,ANTONIO CARDOSO,1.0,2901700,21589391.0
222,BA,ANTONIO GONCALVES,1.0,2901809,18522810.0
223,BA,APORA,1.0,2901908,30415396.0
224,BA,APUAREMA,1.0,2901957,13573630.0
225,BA,ARACATU,1.0,2902005,23304376.0
226,BA,ARACAS,0.0,2902054,22692434.0
227,BA,ARACI,0.0,2902104,94809898.0
228,BA,ARAMARI,1.0,2902203,19207574.0
229,BA,ARATACA,0.0,2902252,15472460.0
230,BA,ARATUIPE,1.0,2902302,17806368.0
231,BA,AURELINO LEAL,1.0,2902401,24254271.0
232,BA,BAIANOPOLIS,1.0,2902500,23026025.0
233,BA,BAIXA GRANDE,1.0,2902609,34117866.0
234,BA,BANZAE,1.0,2902658,19866067.0
235,BA,BARRA,2.0,2902708,88765847.0
236,BA,BARRA DA ESTIVA,1.0,2902807,44409045.0
237,BA,BARRA DO CHOCA,2.0,2902906,64189690.0
238,BA,BARRA DO MENDES,1.0,2903003,25048107.0
239,BA,BARRA DO ROCHA,1.0,2903102,9315644.0
240,BA,BARREIRAS,7.0,2903201,238131998.0
241,BA,BARRO ALTO,1.0,2903235,24722513.0
242,BA,BARROCAS,1.0,2903276,27675596.0
243,BA,BARRO PRETO,1.0,2903300,11948424.0
244,BA,BELMONTE,1.0,2903409,37253135.0
245,BA,BELO CAMPO,1.0,2903508,32652495.0
246,BA,BIRITINGA,1.0,2903607,31072569.0
247,BA,BOA NOVA,1.0,2903706,27424669.0
248,BA,BOA VISTA DO TUPIM,1.0,2903805,31512179.0
249,BA,BOM JESUS DA LAPA,4.0,2903904,115041336.0
250,BA,BOM JESUS DA SERRA,1.0,2903953,16762256.0
251,BA,BONINAL,1.0,2904001,23394596.0
252,BA,BONITO,1.0,2904050,30679193.0
253,BA,BOQUIRA,1.0,2904100,31152113.0
254,BA,BOTUPORA,1.0,2904209,18708473.0
255,BA,BREJOES,1.0,2904308,22977990.0
256,BA,BREJOLANDIA,1.0,2904407,15117834.0
257,BA,BROTAS DE MACAUBAS,1.0,2904506,18592491.0
258,BA,BRUMADO,3.0,2904605,108457853.0
259,BA,BUERAREMA,1.0,2904704,29299367.0
260,BA,BURITIRAMA,1.0,2904753,35977432.0
261,BA,CAATIBA,1.0,2904803,10783699.0
262,BA,CABACEIRAS DO PARAGUACU,1.0,2904852,29587870.0
263,BA,CACHOEIRA,1.0,2904902,63494050.0
264,BA,CACULE,1.0,2905008,35059088.0
265,BA,CAEM,1.0,2905107,18874446.0
266,BA,CAETANOS,1.0,2905156,20786700.0
267,BA,CAETITE,3.0,2905206,84967373.0
268,BA,CAFARNAUM,1.0,2905305,34082664.0
269,BA,CAIRU,1.0,2905404,34210715.0
270,BA,CALDEIRAO GRANDE,1.0,2905503,23846440.0
271,BA,CAMACAN,2.0,2905602,41549453.0
272,BA,CAMACARI,10.0,2905701,507044193.0
273,BA,CAMAMU,2.0,2905800,64653539.0
274,BA,CAMPO ALEGRE DE LOURDES,1.0,2905909,48525088.0
275,BA,CAMPO FORMOSO,3.0,2906006,129258210.0
276,BA,CANAPOLIS,1.0,2906105,15245937.0
277,BA,CANARANA,1.0,2906204,45133285.0
278,BA,CANAVIEIRAS,2.0,2906303,61716102.0
279,BA,CANDEAL,1.0,2906402,15912280.0
280,BA,CANDEIAS,4.0,2906501,152154763.0
281,BA,CANDIBA,1.0,2906600,22124117.0
282,BA,CANDIDO SALES,1.0,2906709,49641623.0
283,BA,CANSANCAO,1.0,2906808,64900730.0
284,BA,CANUDOS,1.0,2906824,30289516.0
285,BA,CAPELA DO ALTO ALEGRE,1.0,2906857,19498345.0
286,BA,CAPIM GROSSO,1.0,2906873,58778216.0
287,BA,CARAIBAS,1.0,2906899,16002071.0
288,BA,CARAVELAS,1.0,2906907,34946974.0
289,BA,CARDEAL DA SILVA,1.0,2907004,17223078.0
290,BA,CARINHANHA,1.0,2907103,54639393.0
291,BA,CASA NOVA,1.0,2907202,125368217.0
292,BA,CASTRO ALVES,1.0,2907301,47938062.0
293,BA,CATOLANDIA,1.0,2907400,5759539.0
294,BA,CATU,3.0,2907509,92103048.0
295,BA,CATURAMA,1.0,2907558,13897178.0
296,BA,CENTRAL,1.0,2907608,28751451.0
297,BA,CHORROCHO,1.0,2907707,18082086.0
298,BA,CICERO DANTAS,1.0,2907806,59371991.0
299,BA,CIPO,1.0,2907905,35332939.0
300,BA,COARACI,1.0,2908002,38549338.0
301,BA,COCOS,1.0,2908101,32783649.0
302,BA,CONCEICAO DA FEIRA,1.0,2908200,39110806.0
303,BA,CONCEICAO DO ALMEIDA,1.0,2908309,28181559.0
304,BA,CONCEICAO DO COITE,3.0,2908408,130414838.0
305,BA,CONCEICAO DO JACUIPE,1.0,2908507,58162047.0
306,BA,CONDE,1.0,2908606,48782257.0
307,BA,CONDEUBA,1.0,2908705,26780277.0
308,BA,CONTENDAS DO SINCORA,1.0,2908804,9061212.0
309,BA,CORACAO DE MARIA,1.0,2908903,49804607.0
310,BA,CORDEIROS,1.0,2909000,12835556.0
311,BA,CORIBE,1.0,2909109,25072813.0
312,BA,CORONEL JOAO SA,1.0,2909208,31739890.0
313,BA,CORRENTINA,2.0,2909307,51209545.0
314,BA,COTEGIPE,1.0,2909406,24218980.0
315,BA,CRAVOLANDIA,1.0,2909505,8675921.0
316,BA,CRISOPOLIS,1.0,2909604,37770662.0
317,BA,CRISTOPOLIS,1.0,2909703,22830574.0
318,BA,CRUZ DAS ALMAS,3.0,2909802,105443345.0
319,BA,CURACA,1.0,2909901,60808388.0
320,BA,DARIO MEIRA,1.0,2910008,19491989.0
321,BA,DIAS D'AVILA,0.0,2910057,135044600.0
322,BA,DOM BASILIO,1.0,2910107,19572064.0
323,BA,DOM MACEDO COSTA,1.0,2910206,7624201.0
324,BA,ELISIO MEDRADO,1.0,2910305,13432544.0
325,BA,ENCRUZILHADA,1.0,2910404,34765989.0
326,BA,ENTRE RIOS,1.0,2910503,74707011.0
327,BA,ESPLANADA,1.0,2910602,55552362.0
328,BA,EUCLIDES DA CUNHA,2.0,2910701,106424506.0
329,BA,EUNAPOLIS,2.0,2910727,186360466.0
330,BA,FATIMA,1.0,2910750,35741744.0
331,BA,FEIRA DA MATA,0.0,2910776,11615824.0
332,BA,FEIRA DE SANTANA,32.0,2910800,1023497873.0
333,BA,FILADELFIA,1.0,2910859,32687620.0
334,BA,FIRMINO ALVES,1.0,2910909,8956158.0
335,BA,FLORESTA AZUL,1.0,2911006,16341621.0
336,BA,FORMOSA DO RIO PRETO,1.0,2911105,42380757.0
337,BA,GANDU,2.0,2911204,57718303.0
338,BA,GAVIAO,1.0,2911253,9539998.0
339,BA,GENTIO DO OURO,1.0,2911303,17243499.0
340,BA,GLORIA,1.0,2911402,27666374.0
341,BA,GONGOGI,1.0,2911501,12197727.0
342,BA,GOVERNADOR MANGABEIRA,1.0,2911600,35101651.0
343,BA,GUAJERU,1.0,2911659,10902130.0
344,BA,GUANAMBI,3.0,2911709,145915298.0
345,BA,GUARATINGA,1.0,2911808,35440851.0
346,BA,HELIOPOLIS,1.0,2911857,22140452.0
347,BA,IACU,1.0,2911907,48871402.0
348,BA,IBIASSUCE,1.0,2912004,15724292.0
349,BA,IBICARAI,2.0,2912103,42041352.0
350,BA,IBICOARA,2.0,2912202,31795094.0
351,BA,IBICUI,1.0,2912301,25453030.0
352,BA,IBIPEBA,1.0,2912400,29416081.0
353,BA,IBIPITANGA,1.0,2912509,23117215.0
354,BA,IBIQUERA,1.0,2912608,6788442.0
355,BA,IBIRAPITANGA,1.0,2912707,38725077.0
356,BA,IBIRAPUA,1.0,2912806,15947336.0
357,BA,IBIRATAIA,1.0,2912905,35913442.0
358,BA,IBITIARA,1.0,2913002,23289828.0
359,BA,IBITITA,1.0,2913101,32921274.0
360,BA,IBOTIRAMA,2.0,2913200,47008310.0
361,BA,ICHU,1.0,2913309,10695754.0
362,BA,IGAPORA,1.0,2913408,25403861.0
363,BA,IGRAPIUNA,1.0,2913457,22691948.0
364,BA,IGUAI,1.0,2913507,38789212.0
365,BA,ILHEUS,10.0,2913606,323195596.0
366,BA,INHAMBUPE,1.0,2913705,64440120.0
367,BA,IPECAETA,1.0,2913804,22488062.0
368,BA,IPIAU,3.0,2913903,79710454.0
369,BA,IPIRA,2.0,2914000,104963165.0
370,BA,IPUPIARA,1.0,2914109,15509803.0
371,BA,IRAJUBA,1.0,2914208,10695651.0
372,BA,IRAMAIA,1.0,2914307,18308917.0
373,BA,IRAQUARA,1.0,2914406,42748334.0
374,BA,IRARA,1.0,2914505,53837788.0
375,BA,IRECE,4.0,2914604,126535329.0
376,BA,ITABELA,1.0,2914653,57978979.0
377,BA,ITABERABA,3.0,2914703,113749898.0
378,BA,ITABUNA,11.0,2914802,325701045.0
379,BA,ITACARE,1.0,2914901,47010329.0
380,BA,ITAETE,1.0,2915007,25885836.0
381,BA,ITAGI,1.0,2915106,23518292.0
382,BA,ITAGIBA,1.0,2915205,26028565.0
383,BA,ITAGIMIRIM,1.0,2915304,12874197.0
384,BA,ITAGUACU DA BAHIA,1.0,2915353,21897386.0
385,BA,ITAJU DO COLONIA,1.0,2915403,10385434.0
386,BA,ITAJUIPE,1.0,2915502,37168850.0
387,BA,ITAMARAJU,3.0,2915601,115998286.0
388,BA,ITAMARI,1.0,2915700,14705720.0
389,BA,ITAMBE,1.0,2915809,40645420.0
390,BA,ITANAGRA,1.0,2915908,13000257.0
391,BA,ITANHEM,1.0,2916005,36639731.0
392,BA,ITAPARICA,2.0,2916104,39320968.0
393,BA,ITAPE,1.0,2916203,17714563.0
394,BA,ITAPEBI,1.0,2916302,18637372.0
395,BA,ITAPETINGA,4.0,2916401,101050759.0
396,BA,ITAPICURU,1.0,2916500,61914546.0
397,BA,ITAPITANGA,1.0,2916609,12441833.0
398,BA,ITAQUARA,1.0,2916708,14292264.0
399,BA,ITARANTIM,1.0,2916807,29025512.0
400,BA,ITATIM,1.0,2916856,30379644.0
401,BA,ITIRUCU,1.0,2916906,20915820.0
402,BA,ITIUBA,1.0,2917003,61175864.0
403,BA,ITORORO,1.0,2917102,31246239.0
404,BA,ITUACU,1.0,2917201,32907502.0
405,BA,ITUBERA,1.0,2917300,45919014.0
406,BA,IUIU,1.0,2917334,18182693.0
407,BA,JABORANDI,1.0,2917359,16421073.0
408,BA,JACARACI,1.0,2917409,21451125.0
409,BA,JACOBINA,3.0,2917508,149262454.0
410,BA,JAGUAQUARA,3.0,2917607,85405176.0
411,BA,JAGUARARI,2.0,2917706,54691379.0
412,BA,JAGUARIPE,1.0,2917805,33838743.0
413,BA,JANDAIRA,1.0,2917904,18398416.0
414,BA,JEQUIE,10.0,2918001,265349819.0
415,BA,JEREMOABO,1.0,2918100,72242732.0
416,BA,JIQUIRICA,1.0,2918209,25572043.0
417,BA,JITAUNA,1.0,2918308,28060061.0
418,BA,JOAO DOURADO,1.0,2918357,43530209.0
419,BA,JUAZEIRO,7.0,2918407,399123927.0
420,BA,JUCURUCU,1.0,2918456,16167878.0
421,BA,JUSSARA,1.0,2918506,28866627.0
422,BA,JUSSARI,1.0,2918555,10220098.0
423,BA,JUSSIAPE,1.0,2918605,11965016.0
424,BA,LAFAIETE COUTINHO,1.0,2918704,6622464.0
425,BA,LAGOA REAL,1.0,2918753,19096563.0
426,BA,LAJE,1.0,2918803,42852188.0
427,BA,LAJEDAO,1.0,2918902,8820424.0
428,BA,LAJEDINHO,1.0,2919009,6509079.0
429,BA,LAJEDO DO TABOCAL,1.0,2919058,13896091.0
430,BA,LAMARAO,1.0,2919108,16681302.0
431,BA,LAPAO,1.0,2919157,48808507.0
432,BA,LAURO DE FREITAS,6.0,2919207,348114307.0
433,BA,LENCOIS,1.0,2919306,19540085.0
434,BA,LICINIO DE ALMEIDA,1.0,2919405,20177528.0
435,BA,LIVRAMENTO DE NOSSA SENHORA,2.0,2919504,73000915.0
436,BA,LUIS EDUARDO MAGALHAES,3.0,2919553,145181286.0
437,BA,MACAJUBA,1.0,2919603,19858127.0
438,BA,MACARANI,0.0,2919702,28415423.0
439,BA,MACAUBAS,2.0,2919801,66732853.0
440,BA,MACURURE,1.0,2919900,12595434.0
441,BA,MADRE DE DEUS,1.0,2919926,32429907.0
442,BA,MAETINGA,1.0,2919959,11762097.0
443,BA,MAIQUINIQUE,1.0,2920007,16009057.0
444,BA,MAIRI,1.0,2920106,31505214.0
445,BA,MALHADA,1.0,2920205,26815836.0
446,BA,MALHADA DE PEDRAS,1.0,2920304,13738462.0
447,BA,MANOEL VITORINO,1.0,2920403,27739631.0
448,BA,MANSIDAO,1.0,2920452,19032524.0
449,BA,MARACAS,1.0,2920502,44171402.0
450,BA,MARAGOGIPE,1.0,2920601,82087646.0
451,BA,MARAU,1.0,2920700,38652353.0
452,BA,MARCIONILIO SOUZA,1.0,2920809,18491051.0
453,BA,MASCOTE,1.0,2920908,22681443.0
454,BA,MATA DE SAO JOAO,0.0,2921005,91399703.0
455,BA,MATINA,1.0,2921054,19073201.0
456,BA,MEDEIROS NETO,1.0,2921104,40862748.0
457,BA,MIGUEL CALMON,1.0,2921203,44102375.0
458,BA,MILAGRES,1.0,2921302,20987778.0
459,BA,MIRANGABA,1.0,2921401,29358978.0
460,BA,MIRANTE,0.0,2921450,15557375.0
461,BA,MONTE SANTO,0.0,2921500,86315340.0
462,BA,MORPARA,1.0,2921609,15043333.0
463,BA,MORRO DO CHAPEU,1.0,2921708,58060863.0
464,BA,MORTUGABA,1.0,2921807,17383791.0
465,BA,MUCUGE,1.0,2921906,19885152.0
466,BA,MUCURI,1.0,2922003,62956448.0
467,BA,MULUNGU DO MORRO,1.0,2922052,24340438.0
468,BA,MUNDO NOVO,1.0,2922102,35608340.0
469,BA,MUNIZ FERREIRA,1.0,2922201,14889099.0
470,BA,MUQUEM DE SAO FRANCISCO,1.0,2922250,19697695.0
471,BA,MURITIBA,1.0,2922300,51734277.0
472,BA,MUTUIPE,1.0,2922409,37449646.0
473,BA,NAZARE,0.0,2922508,47221630.0
474,BA,NILO PECANHA,1.0,2922607,23418796.0
475,BA,NORDESTINA,1.0,2922656,20983275.0
476,BA,NOVA CANAA,1.0,2922706,27107732.0
477,BA,NOVA FATIMA,1.0,2922730,15646910.0
478,BA,NOVA IBIA,1.0,2922755,10475383.0
479,BA,NOVA ITARANA,1.0,2922805,15701522.0
480,BA,NOVA REDENCAO,1.0,2922854,13092511.0
481,BA,NOVA SOURE,1.0,2922904,45542794.0
482,BA,NOVA VICOSA,2.0,2923001,74975660.0
483,BA,NOVO HORIZONTE,1.0,2923035,20349616.0
484,BA,NOVO TRIUNFO,1.0,2923050,15845546.0
485,BA,OLINDINA,1.0,2923100,44052540.0
486,BA,OLIVEIRA DOS BREJINHOS,1.0,2923209,36624486.0
487,BA,OURICANGAS,1.0,2923308,15607797.0
488,BA,OUROLANDIA,1.0,2923357,35288812.0
489,BA,PALMAS DE MONTE ALTO,1.0,2923407,35809518.0
490,BA,PALMEIRAS,1.0,2923506,18647670.0
491,BA,PARAMIRIM,1.0,2923605,32682490.0
492,BA,PARATINGA,1.0,2923704,56941122.0
493,BA,PARIPIRANGA,1.0,2923803,47547916.0
494,BA,PAU BRASIL,1.0,2923902,20892589.0
495,BA,PAULO AFONSO,1.0,2924009,191608556.0
496,BA,PE DE SERRA,1.0,2924058,26016541.0
497,BA,PEDRAO,1.0,2924108,12501347.0
498,BA,PEDRO ALEXANDRE,0.0,2924207,22617292.0
499,BA,PIATA,1.0,2924306,29407148.0
500,BA,PILAO ARCADO,1.0,2924405,57445173.0
501,BA,PINDAI,1.0,2924504,22809656.0
502,BA,PINDOBACU,1.0,2924603,33328966.0
503,BA,PINTADAS,1.0,2924652,15581610.0
504,BA,PIRAI DO NORTE,1.0,2924678,15724607.0
505,BA,PIRIPA,1.0,2924702,16369432.0
506,BA,PIRITIBA,1.0,2924801,34474482.0
507,BA,PLANALTINO,1.0,2924900,12832199.0
508,BA,PLANALTO,1.0,2925006,43571235.0
509,BA,POCOES,0.0,2925105,86000008.0
510,BA,POJUCA,1.0,2925204,62134336.0
511,BA,PONTO NOVO,1.0,2925253,32547932.0
512,BA,PORTO SEGURO,6.0,2925303,279010083.0
513,BA,POTIRAGUA,1.0,2925402,19659563.0
514,BA,PRADO,1.0,2925501,55408316.0
515,BA,PRESIDENTE DUTRA,1.0,2925600,25578822.0
516,BA,PRESIDENTE JANIO QUADROS,1.0,2925709,19803582.0
517,BA,PRESIDENTE TANCREDO NEVES,1.0,2925758,55750957.0
518,BA,QUEIMADAS,1.0,2925808,45419650.0
519,BA,QUIJINGUE,1.0,2925907,49184333.0
520,BA,QUIXABEIRA,1.0,2925931,16415515.0
521,BA,RAFAEL JAMBEIRO,1.0,2925956,37150493.0
522,BA,REMANSO,1.0,2926004,76560544.0
523,BA,RETIROLANDIA,1.0,2926103,24895511.0
524,BA,RIACHAO DAS NEVES,1.0,2926202,40086611.0
525,BA,RIACHAO DO JACUIPE,1.0,2926301,62252622.0
526,BA,RIACHO DE SANTANA,1.0,2926400,50841465.0
527,BA,RIBEIRA DO AMPARO,1.0,2926509,27195500.0
528,BA,RIBEIRA DO POMBAL,1.0,2926608,100540542.0
529,BA,RIBEIRAO DO LARGO,1.0,2926657,14660222.0
530,BA,RIO DE CONTAS,1.0,2926707,21201206.0
531,BA,RIO DO ANTONIO,2.0,2926806,23052650.0
532,BA,RIO DO PIRES,1.0,2926905,16155308.0
533,BA,RIO REAL,1.0,2927002,72657706.0
534,BA,RODELAS,1.0,2927101,18244270.0
535,BA,RUY BARBOSA,1.0,2927200,51336890.0
536,BA,SALINAS DA MARGARIDA,0.0,2927309,29792125.0
537,BA,SALVADOR,127.0,2927408,4209810016.0
538,BA,SANTA BARBARA,1.0,2927507,41601375.0
539,BA,SANTA BRIGIDA,1.0,2927606,25493697.0
540,BA,SANTA CRUZ CABRALIA,2.0,2927705,53779708.0
541,BA,SANTA CRUZ DA VITORIA,1.0,2927804,9479444.0
542,BA,SANTA INES,1.0,2927903,20547003.0
543,BA,SANTALUZ,1.0,2928000,75220088.0
544,BA,SANTA LUZIA,1.0,2928059,20145679.0
545,BA,SANTA MARIA DA VITORIA,2.0,2928109,70085416.0
546,BA,SANTANA,1.0,2928208,44142395.0
547,BA,SANTANOPOLIS,1.0,2928307,16043909.0
548,BA,SANTA RITA DE CASSIA,1.0,2928406,50333274.0
549,BA,SANTA TERESINHA,1.0,2928505,17089224.0
550,BA,SANTO AMARO,2.0,2928604,115578066.0
551,BA,SANTO ANTONIO DE JESUS,3.0,2928703,171906074.0
552,BA,SANTO ESTEVAO,2.0,2928802,82091701.0
553,BA,SAO DESIDERIO,1.0,2928901,48447745.0
554,BA,SAO DOMINGOS,1.0,2928950,16737332.0
555,BA,SAO FELIX,1.0,2929008,19631253.0
556,BA,SAO FELIX DO CORIBE,1.0,2929057,27009387.0
557,BA,SAO FELIPE,1.0,2929107,37954457.0
558,BA,SAO FRANCISCO DO CONDE,1.0,2929206,73482794.0
559,BA,SAO GABRIEL,1.0,2929255,34526080.0
560,BA,SAO GONCALO DOS CAMPOS,1.0,2929305,54871681.0
561,BA,SAO JOSE DA VITORIA,1.0,2929354,11805464.0
562,BA,SAO JOSE DO JACUIPE,1.0,2929370,18896052.0
563,BA,SAO MIGUEL DAS MATAS,1.0,2929404,19031343.0
564,BA,SAO SEBASTIAO DO PASSE,1.0,2929503,76851690.0
565,BA,SAPEACU,1.0,2929602,33806342.0
566,BA,SATIRO DIAS,1.0,2929701,26977427.0
567,BA,SAUBARA,1.0,2929750,24561556.0
568,BA,SAUDE,1.0,2929800,19018770.0
569,BA,SEABRA,2.0,2929909,79776190.0
570,BA,SEBASTIAO LARANJEIRAS,1.0,2930006,15457602.0
571,BA,SENHOR DO BONFIM,3.0,2930105,132534127.0
572,BA,SERRA DO RAMALHO,1.0,2930154,52400795.0
573,BA,SENTO SE,1.0,2930204,65309278.0
574,BA,SERRA DOURADA,1.0,2930303,30640122.0
575,BA,SERRA PRETA,1.0,2930402,28912043.0
576,BA,SERRINHA,4.0,2930501,152187263.0
577,BA,SERROLANDIA,1.0,2930600,23277343.0
578,BA,SIMOES FILHO,3.0,2930709,221115204.0
579,BA,SITIO DO MATO,1.0,2930758,22134658.0
580,BA,SITIO DO QUINTO,1.0,2930766,22793780.0
581,BA,SOBRADINHO,1.0,2930774,41023114.0
582,BA,SOUTO SOARES,1.0,2930808,29287643.0
583,BA,TABOCAS DO BREJO VELHO,1.0,2930907,18066722.0
584,BA,TANHACU,1.0,2931004,39808663.0
585,BA,TANQUE NOVO,1.0,2931053,28209635.0
586,BA,TANQUINHO,1.0,2931103,15233508.0
587,BA,TAPEROA,1.0,2931202,34432310.0
588,BA,TAPIRAMUTA,0.0,2931301,23808365.0
589,BA,TEIXEIRA DE FREITAS,6.0,2931350,252275641.0
590,BA,TEODORO SAMPAIO,1.0,2931400,13993612.0
591,BA,TEOFILANDIA,1.0,2931509,37915431.0
592,BA,TEOLANDIA,1.0,2931608,29525373.0
593,BA,TERRA NOVA,1.0,2931707,23597508.0
594,BA,TREMEDAL,1.0,2931806,27854899.0
595,BA,TUCANO,2.0,2931905,91794358.0
596,BA,UAUA,1.0,2932002,47770536.0
597,BA,UBAIRA,1.0,2932101,33879300.0
598,BA,UBAITABA,1.0,2932200,32349107.0
599,BA,UBATA,1.0,2932309,29565425.0
600,BA,UIBAI,1.0,2932408,25436985.0
601,BA,UMBURANAS,1.0,2932457,24509782.0
602,BA,UNA,1.0,2932507,35738859.0
603,BA,URANDI,1.0,2932606,25040067.0
604,BA,URUCUCA,0.0,2932705,46393881.0
605,BA,UTINGA,1.0,2932804,32664871.0
606,BA,VALENCA,3.0,2932903,157498564.0
607,BA,VALENTE,1.0,2933000,40616949.0
608,BA,VARZEA DA ROCA,1.0,2933059,24223636.0
609,BA,VARZEA DO POCO,1.0,2933109,13676636.0
610,BA,VARZEA NOVA,1.0,2933158,25425785.0
611,BA,VARZEDO,1.0,2933174,19213497.0
612,BA,VERA CRUZ,2.0,2933208,86364900.0
613,BA,VEREDA,1.0,2933257,12631284.0
614,BA,VITORIA DA CONQUISTA,23.0,2933307,568833776.0
615,BA,WAGNER,1.0,2933406,14578277.0
616,BA,WANDERLEY,1.0,2933455,22546166.0
617,BA,WENCESLAU GUIMARAES,1.0,2933505,41727161.0
618,BA,XIQUE-XIQUE,2.0,2933604,90671837.0
619,CE,ABAIARA,1.0,2300101,17024949.0
620,CE,ACARAPE,1.0,2300150,25674417.0
621,CE,ACARAU,2.0,2300200,115344179.0
622,CE,ACOPIARA,2.0,2300309,82022132.0
623,CE,AIUABA,1.0,2300408,23830878.0
624,CE,ALCANTARAS,1.0,2300507,16837172.0
625,CE,ALTANEIRA,1.0,2300606,12426428.0
626,CE,ALTO SANTO,1.0,2300705,26037738.0
627,CE,AMONTADA,1.0,2300754,72988203.0
628,CE,ANTONINA DO NORTE,1.0,2300804,14220408.0
629,CE,APUIARES,1.0,2300903,25074011.0
630,CE,AQUIRAZ,1.0,2301000,150462856.0
631,CE,ARACATI,1.0,2301109,128026994.0
632,CE,ARACOIABA,0.0,2301208,48672768.0
633,CE,ARARENDA,1.0,2301257,18545184.0
634,CE,ARARIPE,1.0,2301307,36752642.0
635,CE,ARATUBA,1.0,2301406,22627961.0
636,CE,ARNEIROZ,1.0,2301505,11497510.0
637,CE,ASSARE,1.0,2301604,39503852.0
638,CE,AURORA,1.0,2301703,39856888.0
639,CE,BAIXIO,1.0,2301802,9569672.0
640,CE,BANABUIU,1.0,2301851,28982190.0
641,CE,BARBALHA,2.0,2301901,106678086.0
642,CE,BARREIRA,1.0,2301950,45506858.0
643,CE,BARRO,1.0,2302008,36202380.0
644,CE,BARROQUINHA,1.0,2302057,29152871.0
645,CE,BATURITE,1.0,2302107,66622424.0
