"CO_NBM";"CO_NCM"
"8708990401";"87089900"
"8708990403";"87089900"
"8708990499";"87089900"
"8708991000";"87089900"
"8708991200";"84099140"
"8708991400";"87089900"
"6402200100";"64022000"
"6402910100";"64029100"
"6403510100";"64035100"
"6406100000";"64061000"
"6406109900";"64061000"
"6406919900";"64069100"
"6406990299";"64069990"
"6503000100";"65030000"
"6506919900";"65069100"
"6601100000";"66011000"
"6603200000";"66032000"
"6701000200";"67010000"
"9608500100";"96085000"
"9608600000";"96086000"
"9608999901";"96089990"
"9609109900";"96091000"
"9609900100";"96099000"
"9701900200";"97019000"
"7002319999";"70023100"
"7002390100";"70023900"
"7103990603";"71039900"
"7103990701";"71039900"
"7103990703";"71039900"
"7103991001";"71039900"
"7104100200";"71041000"
"7105100100";"71051000"
"7106920100";"71069210"
"7107000100";"71070000"
"7109009900";"71090000"
"7110290100";"71102900"
"7110299900";"71102900"
"8419199900";"84191990"
"8419320000";"84193200"
"8419600000";"84196000"
"8419810200";"84198110"
"8419810300";"84198190"
"8419890199";"84198999"
"8711109900";"87111000"
"8712000100";"87120010"
"8714950000";"87149500"
"8714960000";"87149600"
"8716809900";"87168000"
"8801909900";"88019000"
"8802110000";"88021100"
"8802300201";"88023021"
"8802400100";"88024090"
"8802500000";"88026000"
"8804000100";"88040000"
"5513120000";"55131200"
"5513290000";"55132900"
"8107100100";"81071010"
"8108900100";"81089000"
"8111009900";"81110090"
"8112209900";"81122090"
"8112400200";"81124000"
"8112990000";"81129900"
"8202319999";"82023100"
"8202320200";"82023900"
"8202329901";"82023900"
"8203300100";"82033000"
"8203400000";"82034000"
"8204200000";"82042000"
"8205100200";"82051000"
"8205100400";"82051000"
"8205309900";"82053000"
"8205400000";"82054000"
"8205510300";"82055100"
"8205590700";"82055900"
"8205600100";"82056000"
"8205709900";"82057000"
"8205800100";"82058000"
"7004900100";"70049000"
"7004900299";"70049000"
"7005300103";"70053000"
"7008009900";"70080000"
"7012000000";"70120000"
"8420910000";"84209100"
"8421190200";"84211910"
"8421199900";"84211990"
"8421220100";"84212200"
"8421230000";"84212300"
"8421290102";"84212911"
"8424309900";"84243090"
"8424900000";"84249090"
"8601100000";"86011000"
"8603900000";"86039000"
"8605000000";"86050010"
"8607119900";"86071120"
"5514320000";"55143200"
"5515190000";"55151900"
"5515290000";"55152900"
"5516930000";"55169300"
"5516940000";"55169400"
"5601229900";"56012299"
"5601290000";"56012900"
"5602290000";"56022900"
"5604900200";"56049090"
"7208900300";"72089000"
"8511800100";"85118090"
"8511800300";"85118020"
"8512100100";"85121000"
"8513900000";"85139000"
"8514300300";"85143090"
"8514300400";"85143021"
"8515310000";"85153100"
"8516320000";"85163200"
"8516609900";"85166000"
"8516790100";"85167990"
"8516790700";"85167920"
"8517300299";"85173069"
"8409919900";"84099190"
"8409990200";"84099912"
"8409990800";"84099930"
"8411119900";"84111100"
"8411120100";"84111200"
"8411829900";"84118200"
"8411919900";"84119100"
"8412909900";"84129090"
"8413300199";"84133010"
"8414100000";"84141000"
"8535290000";"85352900"
"8607190400";"86071910"
"8607309900";"86073000"
"8608000202";"86080012"
"8608009001";"86080090"
"8701900200";"87019000"
"8701900300";"87019000"
"8702100100";"87021000"
"8703219900";"87032100"
"8703230301";"87032310"
"5401101200";"54011090"
"5401109902";"54011090"
"5401209902";"54012090"
"5402109902";"54021020"
"7209430100";"72092700"
"7209440200";"72092800"
"7209900200";"72099000"
"7210390000";"72103010"
"7210600000";"72106100"
"7211229900";"72111400"
"7213200100";"72132000"
"7213490200";"72139990"
"8443129900";"84431200"
"8443609900";"84436090"
"2922501399";"29225050"
"2922509900";"29225099"
"2923900300";"29239090"
"2924100100";"29241042"
"2924100200";"29241049"
"2924100300";"29241029"
"2924210400";"29242120"
"2924219900";"29242190"
"2924291704";"29242999"
"2924291900";"29242999"
"2924292600";"29242912"
"2924292700";"29242949"
"2924293400";"29242961"
"2924293700";"29242939"
"3923909999";"39239000"
"3926400000";"39264000"
"3926900300";"39269021"
"3926900500";"39269090"
"4001210000";"40012100"
"4001220000";"40012200"
"4002190199";"40021919"
"4002190299";"40021920"
"4002590100";"40025900"
"4002600100";"40026000"
"4002919900";"40029100"
"4002990100";"40029990"
"4004000000";"40040000"
"4814900000";"48149000"
"4819100000";"48191000"
"4819100100";"48191000"
"4819200101";"48192000"
"4819200199";"48192000"
"4819300101";"48193000"
"4819400200";"48194000"
"4819409901";"48194000"
"4819409999";"48194000"
"4821100000";"48211000"
"4822900000";"48229000"
"4823300000";"48239090"
"4823510201";"48235100"
"4823590100";"48235900"
"4823900200";"48239090"
"4823900500";"48239090"
"2918110299";"29181100"
"2918130000";"29181310"
"2918140000";"29181400"
"2918150199";"29181500"
"2918230000";"29182300"
"2918290400";"29182990"
"2918290700";"29182990"
"2918300900";"29183040"
"2918900301";"29189092"
"2918901500";"29189019"
"2918909900";"29189099"
"2920900102";"29209012"
"2920900301";"29209051"
"2920900699";"29209039"
"2921110300";"29211122"
"3904619900";"39046190"
"3905900100";"39059120"
"3906900100";"39069044"
"3907300100";"39073028"
"3907509900";"39075090"
"3907910000";"39079100"
"3909100199";"39091000"
"3913900200";"39139090"
"3913900300";"39139040"
"3915300000";"39153000"
"0307390000";"03073900"
"0402210102";"04022120"
"0404109900";"04041000"
"0404900100";"04049000"
"0405000200";"04059010"
"0406100300";"04061010"
"0406109900";"04061090"
"0406200000";"04062000"
"0406900400";"04069020"
"0406901300";"04069010"
"0407000201";"04070019"
"0408110000";"04081100"
"0409000000";"04090000"
"0502900101";"05029010"
"0504000102";"05040011"
"0504000103";"05040011"
"0505909900";"05059000"
"0506900300";"05069000"
"1904100200";"19041000"
"1904109900";"19041000"
"1905300100";"19053010"
"2001900200";"20019000"
"2004900201";"20049000"
"2005100000";"20051000"
"2005209900";"20052000"
"2005400000";"20054000"
"2005900100";"20059000"
"2008190101";"20081900"
"2008190102";"20081900"
"3801900100";"38019000"
"3804000100";"38040011"
"3806100000";"38061000"
"3806900204";"38062000"
"3806900205";"38069011"
"3807009900";"38070000"
"3808109901";"38081010"
"3808300199";"38083023"
"3808909901";"38089010"
"3809910100";"38099120"
"3809920100";"38099211"
"3810900199";"38109000"
"3811210299";"38112130"
"3812100000";"38121000"
"0303390000";"03033900"
"0303750000";"03037500"
"0303790100";"03037990"
"0303790300";"03037990"
"0304200400";"03042090"
"0304900600";"03049000"
"0305590400";"03055990"
"0305630000";"03056300"
"0306210199";"03062900"
"0306229900";"03062200"
"2715000200";"27150000"
"2804400000";"28044000"
"2805300100";"28053010"
"2805309900";"28053090"
"2805400000";"28054000"
"2809200299";"28092030"
"2811110100";"28111100"
"2811190299";"28111990"
"2811190800";"28111990"
"2811210000";"28112100"
"2811290100";"28112900"
"2812100401";"28121019"
"2813100000";"28131000"
"2813900202";"28139090"
"2813900400";"28139090"
"2813909900";"28139090"
"2913000300";"29130090"
"2914190100";"29141910"
"2914190600";"29141929"
"2914300100";"29143990"
"2914300900";"29143100"
"2914691000";"29145020"
"2914700400";"29147029"
"2914700900";"29147021"
"2915120100";"29151290"
"2915320000";"29153200"
"2915330000";"29153300"
"2915391400";"29153939"
"2915392300";"29153952"
"2915392500";"29153953"
"9503700100";"95037000"
"9503809900";"95038090"
"9503900100";"95039090"
"3902100100";"39021020"
"3903110200";"39031110"
"3904300100";"39043000"
"0510000200";"05100090"
"0510000500";"05100090"
"0511990100";"05119990"
"0601100100";"06011000"
"0602990103";"06029029"
"0604990000";"06049900"
"0703900100";"07039010"
"0703909900";"07039090"
"0706100000";"07061000"
"0708200000";"07082000"
"0709510000";"07095100"
"0709900000";"07099000"
"0711400200";"07114000"
"2008190399";"20081900"
"2008400200";"20084010"
"2008500200";"20085000"
"2008910000";"20089100"
"2008920300";"20089290"
"2009800105";"20098000"
"2106900300";"21069010"
"3604100100";"36041000"
"3604900200";"36049010"
"3701100403";"37011010"
"3701100499";"37011010"
"3701990199";"37019900"
"3702109999";"37021010"
"3702200100";"37022010"
"3702530000";"37025300"
"0204220000";"02042200"
"0204410000";"02044100"
"0204500200";"02045000"
"0206290100";"02062990"
"0206290200";"02062990"
"0206410000";"02064100"
"0206490000";"02064900"
"0207410200";"02071400"
"0207420000";"02072700"
"0210200100";"02102000"
"0210900100";"02109000"
"0210900299";"02109000"
"0302390000";"03023900"
"0302500000";"03025000"
"0302630000";"03026300"
"0302640000";"03026400"
"2615900102";"26159000"
"2615900199";"26159000"
"2615900200";"26159000"
"2616900101";"26169000"
"2617100100";"26171000"
"2619000000";"26190000"
"2620200000";"26202000"
"2620500000";"26205000"
"2701110000";"27011100"
"2702200000";"27022000"
"2703000000";"27030000"
"2710000203";"27100099"
"2710000599";"27100019"
"2711110000";"27111100"
"2711290201";"27112990"
"2712900200";"27129000"
"2713120000";"27131200"
"2908900900";"29089029"
"2908901000";"29089019"
"2909190300";"29091990"
"2909301600";"29093019"
"2909430100";"29094310"
"2909490300";"29094931"
"2909490700";"29094950"
"2909500400";"29095019"
"2909600300";"29096019"
"2910900100";"29109010"
"2910909900";"29109090"
"2911000100";"29110090"
"2912130000";"29121300"
"2912190100";"29121921"
"2912191500";"29121919"
"2912191600";"29121919"
"2912290202";"29122990"
"5105100200";"51051000"
"5105400100";"51054000"
"5107100101";"51071090"
"5107200101";"51072000"
"5107200203";"51072000"
"5111190200";"51111900"
"5111300100";"51113010"
"5111900100";"51119000"
"5112200100";"51122010"
"5112900200";"51129000"
"5205110100";"52051100"
"5205139900";"52051390"
"5205210100";"52052100"
"5205229900";"52052200"
"5205250100";"52052600"
"5205430000";"52054300"
"5205450000";"52054600"
"5206120100";"52061200"
"2306900499";"23069000"
"2309900403";"23099090"
"2403100101";"24031000"
"2403109900";"24031000"
"2502000000";"25020000"
"2506100101";"25061000"
"2506100200";"25061000"
"2510100100";"25101010"
"2511100000";"25111000"
"2515110199";"25151100"
"2931000501";"29310041"
"2931000505";"29310044"
"2931000601";"29310051"
"2932110000";"29321100"
"2932130100";"29321300"
"2932130200";"29321300"
"2932190100";"29321910"
"2932900500";"29329913"
"2932901000";"29329999"
"2932901002";"29400023"
"2932901300";"29329999"
"2932901700";"29329999"
"2932902199";"29329999"
"2933390100";"29333993"
"2933391100";"29333983"
"2933391300";"29333919"
"2933391500";"29333919"
"2933391802";"29333981"
"3213100100";"32131000"
"3213109900";"32131000"
"3213900100";"32139000"
"3214900100";"32149000"
"3301210000";"33012100"
"3301290100";"33012990"
"3301290500";"33012911"
"3301291100";"33012990"
"3301900306";"33019030"
"3302100000";"33021000"
"3304990400";"33049990"
"3307100100";"33071000"
"3307900200";"33079000"
"3307900300";"33079000"
"3307900500";"33079000"
"2202900801";"22021000"
"2202901105";"22021000"
"2202901301";"22021000"
"2202901600";"22021000"
"2202909900";"22029000"
"2203000499";"22030000"
"2203000700";"22030000"
"2204210202";"22042100"
"2204210203";"22042100"
"2204210204";"22042100"
"2204210399";"22042100"
"2204210499";"22042100"
"2204210599";"22042100"
"2204290202";"22042900"
"2922490101";"29224990"
"2922490102";"29224959"
"2922500800";"29225099"
"2922501301";"29225050"
"2922501302";"29225050"
"2923900600";"29239030"
"2924101700";"29241021"
"2924210200";"29242190"
"2924291800";"29242942"
"2924292900";"29242999"
"2924293000";"29242944"
"3924100300";"39241000"
"3924100500";"39241000"
"3924100600";"39241000"
"3925200000";"39252000"
"3926100100";"39261000"
"3926300100";"39263000"
"3926900900";"39269090"
"3926901500";"39269030"
"3926909900";"39269090"
"4002390000";"40023900"
"4002709900";"40027000"
"4005200100";"40052000"
"4005209900";"40052000"
"4006900000";"40069000"
"4818900000";"48189000"
"4819200100";"48192000"
"4819200299";"48192000"
"4819309903";"48193000"
"4820100299";"48201000"
"4820200199";"48202000"
"4820300100";"48203000"
"4820400199";"48204000"
"4823200000";"48232000"
"4823400100";"48234000"
"4823409900";"48234000"
"4823510299";"48235100"
"4823519900";"48235100"
"4823900499";"48239020"
"4823900900";"48239090"
"2918110100";"29181100"
"2918150103";"29181500"
"2918150200";"29181500"
"2918179900";"29181700"
"2918190200";"29181929"
"2918290500";"29182990"
"2918290800";"29182990"
"2918300199";"29183033"
"2918300500";"29183090"
"2919000101";"29190090"
"2920109900";"29201090"
"2921110199";"29211112"
"2921110200";"29211132"
"2921190100";"29211911"
"3905110100";"39051200"
"3905909900";"39059110"
"3906900300";"39069044"
"3907200200";"39072011"
"3907200300";"39072020"
"3907200301";"39072020"
"3907200399";"39072039"
"3909109900";"39091000"
"3909500100";"39095021"
"3910000100";"39100030"
"3910000500";"39100090"
"3911100200";"39111020"
"3912390100";"39123990"
"3912390200";"39123930"
"3912390500";"39123910"
"0307499900";"03074919"
"0307600000";"03076000"
"0402100200";"04021010"
"0402210199";"04022110"
"0406100100";"04061090"
"0406100200";"04061090"
"0406900200";"04069090"
"0406900500";"04069020"
"0501000000";"05010000"
"0505100000";"05051000"
"0505900100";"05059000"
"1905100000";"19051000"
"1905300200";"19053010"
"1905309900";"19053090"
"1905909901";"19059000"
"2004900203";"20049000"
"2004900211";"20049000"
"2004900299";"20049000"
"2005900700";"20059000"
"2005900800";"20059000"
"2007919900";"20079100"
"2007990199";"20079910"
"3707900299";"37079029"
"3801200199";"38012090"
"3802900101";"38029090"
"3808100199";"38081029"
"3808109999";"38081029"
"3808300200";"38083040"
"3808900101";"38089010"
"3808900102";"38089010"
"3808900201";"38089010"
"3809910300";"38099130"
"3809930300";"38099311"
"3809990200";"38099390"
"3810100200";"38101020"
"3811210399";"38112120"
"3811210499";"38112150"
"3812300200";"38123013"
"3812300300";"38123029"
"0302690300";"03026990"
"0303100000";"03031000"
"0304200100";"03042090"
"0304900300";"03049000"
"0305410000";"03054100"
"0305590200";"03055990"
"0306220101";"03062900"
"0306290102";"03062900"
"2714900100";"27149000"
"2804300000";"28043000"
"2807000199";"28070010"
"2809200101";"28092011"
"2811190599";"28111990"
"2811191100";"28111990"
"2811220200";"28112230"
"2811229900";"28112290"
"2811290200";"28112900"
"2811290300";"28112900"
"2913009900";"29130090"
"2914190900";"29141940"
"2914220100";"29142210"
"2914290400";"29142920"
"2914300600";"29143990"
"2914500100";"29145010"
"2914690400";"29146990"
"2914701200";"29147019"
"2914701500";"29147019"
"2915120300";"29151290"
"2915290000";"29152900"
"2915390600";"29153939"
"2915390701";"29153929"
"2915391100";"29153939"
"2915391600";"29153992"
"2915392000";"29153939"
"9504109001";"95041091"
"9504200299";"95042000"
"9504400000";"95044000"
"9505909900";"95059000"
"9506120000";"95061200"
"9506320000";"95063200"
"9506400200";"95064000"
"9506610000";"95066100"
"9507909900";"95079000"
"9508000200";"95080000"
"9602000201";"96020010"
"9602000299";"96020090"
"9603210000";"96032100"
"9603300200";"96033000"
"9606100000";"96061000"
"9606210000";"96062100"
"9608209900";"96082000"
"9608390100";"96083900"
"6815100100";"68151090"
"8414900200";"84149020"
"8414900401";"84149031"
"8415830200";"84152090"
"8416100000";"84161000"
"8417100500";"84171090"
"8417800100";"84178090"
"8418100100";"84181000"
"8418690300";"84186990"
"8418699900";"84186990"
"8418990100";"84189900"
"8540919900";"85409190"
"8541210100";"85412110"
"8704310100";"87043110"
"8705200000";"87052000"
"8707100100";"87071000"
"8708290400";"87082919"
"8708310000";"87083110"
"8708400000";"87084090"
"8708940200";"87089412"
"5403330100";"54033300"
"5403410100";"54034100"
"7216210000";"72162100"
"7216330100";"72163300"
"7216400200";"72164090"
"7217129900";"72172090"
"7217290100";"72179000"
"7218100100";"72181000"
"7219130000";"72191300"
"7219140000";"72191400"
"7219240100";"72192400"
"7219310000";"72193100"
"7219350000";"72193500"
"7220900000";"72209000"
"7221000200";"72210000"
"8448329908";"84483220"
"8448399902";"84483999"
"8448399999";"84483999"
"6815100200";"68151090"
"6901000101";"69010000"
"6902909902";"69029020"
"6908109900";"69081000"
"6909199902";"69091990"
"6911900100";"69119000"
"6912000199";"69120000"
"6914900102";"69149000"
"6914900199";"69149000"
"7001009999";"70010000"
"8302500000";"83025000"
"8302600000";"83026000"
"5702910000";"57029100"
"5702920000";"57029200"
"5703300000";"57033000"
"5705000000";"57050000"
"5801210200";"58012100"
"5801229900";"58012200"
"5801230200";"58012300"
"5801260100";"58012600"
"5801340100";"58013400"
"5801349900";"58013400"
"7222400399";"72224010"
"7223000000";"72230000"
"7224109900";"72241000"
"7224900200";"72249000"
"7225200000";"72252000"
"7225400000";"72254010"
"7225900000";"72259100"
"7226100000";"72261100"
"5404100101";"54041011"
"5404109901";"54041011"
"5405009901";"54050000"
"5407100101";"54071019"
"5407100200";"54071021"
"5407300200";"54073000"
"5407410200";"54074100"
"5407430100";"54074300"
"5407720200";"54077200"
"5407830200";"54078300"
"5407840100";"54078400"
"5407910100";"54079100"
"5407930100";"54079300"
"5407940100";"54079400"
"7118100000";"71181000"
"8448490100";"84484990"
"8448590400";"84485922"
"8449000200";"84490080"
"8449009900";"84490020"
"8450119900";"84501100"
"8450129900";"84501200"
"8451100000";"84511000"
"8451290000";"84512900"
"8451800500";"84518000"
"8451900101";"84519010"
"8454209900";"84542090"
"8454300200";"84543020"
