date	f3	f5	f10	t10	cds	imvol	mexembig	embig	spread	policy	vix	mxnspot	mxn1m	mxn3m	mxn1yr	move	fedeffect
12/28/2004	8.747	9.282	9.82	4.2906		9.15	171	363	-192	8.74	12	11.2305	11.2945	11.4065	11.8986	85.8	2.24
12/29/2004	8.766	9.283	9.93	4.322	77.5	9	171	364	-193	8.74	11.62	11.2493	11.3108	11.4263	11.92435	85.1	2.23
12/30/2004	8.688	9.23	9.85	4.2534		9.1	174	366	-192	8.74	12.56	11.162	11.22325	11.33775	11.832	86.6	2.24
12/31/2004	8.692	9.233	9.85	4.2182	80	8.95	174	370	-196	8.75	13.29	11.147	11.2088	11.3225	11.816	86.6	1.97
1/3/2005	8.678	9.242	9.84	4.2104	79.66	9.4	173	372	-199	8.73	14.08	11.23	11.297	11.407	11.9025	83.9	2.31
1/4/2005	8.745	9.305	9.94	4.2886	80.5	9.9	176	371	-195	8.73	13.98	11.3753	11.43965	11.5538	12.0503	83.3	2.25
1/5/2005	8.73	9.292	9.93	4.2808	90	9.7	183	379	-196	8.73	14.09	11.3558	11.4183	11.53205	12.0258	93.2	2.25
1/6/2005	8.627	9.22	9.86	4.2612	95.62	9.7	180	383	-203	8.72	13.58	11.3818	11.4448	11.5578	12.0428	92.4	2.25
1/7/2005	8.642	9.297	9.99	4.269	88	9.7	177	380	-203	8.73	13.49	11.2753	11.3363	11.4468	11.92655	92.38	2.24
1/10/2005	8.657	9.245	9.95	4.269	86.07	9.7	180	385	-205	8.73	13.23	11.2455	11.3105	11.419	11.9005	79.01	2.26
1/11/2005	8.866	9.172	9.85	4.2357	90.25	8.75	181	385	-204	8.72	13.19	11.212	11.2765	11.3815	11.852	77.85	2.24
1/12/2005	8.846	9.078	9.79	4.2337	84.5	8.75	177	380	-203	8.73	12.56	11.163	11.2255	11.334	11.7955	76.95	2.25
1/13/2005	8.653	9.035	9.65	4.1635	80.9	8.2	179	382	-203	8.72	12.84	11.2183	11.2808	11.3893	11.8508	75.77	2.29
1/14/2005	8.938	8.977	9.6	4.208	79	8.2	181	384	-203	8.72	12.43	11.22	11.2875	11.391	11.855	76.61	2.29
1/17/2005	8.608	8.97	9.59	4.2082	84	8.2				8.72		11.2285	11.296	11.399	11.8625		
1/18/2005	8.615	8.967	9.49	4.1848	89	8	185	391	-206	8.72	12.47	11.249	11.31425	11.4232	11.889	76.53	2.31
1/19/2005	8.61	8.972	9.49	4.1711	89.38	8	183	391	-208	8.72	13.18	11.2253	11.2893	11.3998	11.8643	75.96	2.19
1/20/2005	8.67	8.998	9.44	4.1614	88.66	8	183	391	-208	8.72	13.83	11.292	11.3558	11.4715	11.949	74.46	2.25
1/21/2005	8.703	8.97	9.44	4.1399	89.5	8	179	388	-209	8.73	14.36	11.2435	11.30675	11.419	11.8925	76.3	2.26
1/24/2005	8.722	8.978	9.43	4.1204	87.67	8	180	386	-206	8.73	14.65	11.2438	11.3108	11.4208	11.8963	76.95	2.26
1/25/2005	8.753	9.005	9.43	4.1925	87.25	8	176	379	-203	8.72	14.06	11.2998	11.3658	11.48055	11.9563	77.32	2.29
1/26/2005	8.787	9.038	9.44	4.1964	88.34	8	175	376	-201	8.72	13.44	11.26	11.32425	11.441	11.925	78.19	2.33
1/27/2005	8.92	9.112	9.51	4.2179	86	8	174	377	-203	8.72	13.24	11.2748	11.3328	11.4518	11.9423	80.21	2.39
1/28/2005	8.982	9.2	9.55	4.1397	87	8	177	381	-204	8.81	13.24	11.2455	11.30375	11.4285	11.9105	78.62	2.48
1/31/2005	9.02	9.173	9.55	4.128	85	8	172	379	-207	8.82	12.82	11.187	11.2445	11.3655	11.866	79.29	2.5
2/1/2005	9.043	9.252	9.64	4.1377	85	8	173	380	-207	8.9	12.03	11.174	11.2325	11.35625	11.863	75.96	2.4
2/2/2005	9.025	9.262	9.66	4.1396	80.75	8	173	381	-208	8.9	11.66	11.1428	11.1993	11.3223	11.8303	83.9	2.29
2/3/2005	9.09	9.317	9.7	4.163	81.5	8	172	377	-205	9.06	11.79	11.162	11.21925	11.3445	11.844	83.78	2.49
2/4/2005	9.078	9.313	9.73	4.0753	80.25	8	168	374	-206	9.09	11.21	11.142	11.19975	11.32525	11.8275	75.51	2.51
2/7/2005	9.01	9.345	9.74	4.0501	76.5	8	167	372	-205	9.1	11.73	11.181	11.239	11.364	11.8685	72.24	2.5
2/8/2005	9.116	9.341	9.76	4.0153	75	8	167	373	-206	9.12	11.6	11.2025	11.2607	11.385	11.8835	72.84	2.48
2/9/2005	9.06	9.23	9.71	3.979	77.33	8	170	376	-206	9.15	12	11.1596	11.21685	11.33785	11.8401	77.1	2.5
2/10/2005	9.007	9.16	9.64	4.0888	80	8	168	372	-204	9.15	11.51	11.152	11.2095	11.33175	11.8345	80.4	2.51
2/11/2005	8.982	9.132	9.61	4.0844	79.75	8	166	369	-203	9.15	11.43	11.1497	11.20695	11.32945	11.8247	81.95	2.5
2/14/2005	8.968	9.125	9.59	4.069	80	7.25	168	370	-202	9.15	11.52	11.1575	11.2153	11.3368	11.825	84.66	2.51
2/15/2005	9.03	9.177	9.64	4.096	81.25	7.25	166	370	-204	9.15	11.27	11.1721	11.2299	11.3514	11.8459	84.12	2.53
2/16/2005	9.098	9.258	9.7	4.1521	80.84	7.3	165	368	-203	9.15	11.1	11.1463	11.2047	11.3278	11.8326	84.1	2.48
2/17/2005	9.145	9.245	9.64	4.1794	79.66	7.5	161	363	-202	9.16	11.77	11.0762	11.13415	11.2572	11.7547	74.24	2.5
2/18/2005	9.242	9.372	9.8	4.2655	80	7.4	159	362	-203	9.15	11.18	11.0775	11.1355	11.2565	11.7563	78.46	2.51
2/21/2005	9.232	9.375	9.8	4.2616	75	6.5				9.15		11.0735	11.13135	11.254	11.7525		
2/22/2005	9.398	9.6	9.95	4.2853	77.33	7.15	162	364	-202	9.15	13.14	11.0883	11.1548	11.2708	11.7758	83.99	2.57
2/23/2005	9.378	9.54	9.91	4.2617	78.5	7.5	164	364	-200	9.15	12.39	11.093	11.1571	11.27575	11.7855	81.69	2.53
2/24/2005	9.425	9.59	9.96	4.2833	78	7.4	163	359	-196	9.16	11.57	11.1268	11.1913	11.3168	11.8288	82.94	2.55
2/25/2005	9.457	9.642	9.97	4.2638	77.5	7.2	164	360	-196	9.28	11.49	11.1008	11.1653	11.2898	11.7973	80.7	2.54
2/28/2005	9.58	9.748	10.1	4.3766	77.5	7.2	161	353	-192	9.21	12.08	11.0914	11.16045	11.2809	11.7934	90.05	2.52
3/1/2005	9.57	9.688	10.06	4.3647	78.5	7.2	163	355	-192	9.21	12.04	11.103	11.16925	11.2915	11.798	89.23	2.39
3/2/2005	9.573	9.663	9.97	4.3767	80	7.25	161	353	-192	9.2	12.5	11.087	11.151	11.2781	11.78	101.41	2.48
3/3/2005	9.627	9.71	9.96	4.3768	78	7.35	159	351	-192	9.21	12.93	11.1155	11.1795	11.3025	11.813	99.44	2.51
3/4/2005	9.429	9.535	9.9	4.3076	75.75	7.25	157	350	-193	9.2	11.94	11.033	11.0964	11.218	11.7165	83	2.5
3/7/2005	9.545	9.607	9.85	4.3076	70	7.25	154	346	-192	9.2	12.26	11.016	11.083	11.2013	11.7015	76.3	2.51
3/8/2005	9.507	9.598	9.89	4.3911	70	7.2	152	343	-191	9.2	12.4	10.9853	11.05055	11.1683	11.6663	81.93	2.49
3/9/2005	9.574	9.656	9.97	4.5196	70.75	7.4	154	344	-190	9.2	12.7	11.0123	11.0763	11.2013	11.6973	92.1	2.5
3/10/2005	9.648	9.728	10	4.4633	70	7.5	156	350	-194	9.2	12.49	11.0335	11.0978	11.222	11.7223	91.14	2.52
3/11/2005	9.745	9.822	10.12	4.5423	70.5	7.2	154	349	-195	9.2	12.8	11.0633	11.1268	11.2523	11.7568	93.7	2.51
3/14/2005	9.778	9.878	10.15	4.508	76.5	8	164	359	-195	9.2	12.39	11.161	11.2293	11.3505	11.8675	93.2	2.59
3/15/2005	9.752	9.88	10.19	4.5445	81.5	7.85	169	366	-197	9.2	13.15	11.203	11.26975	11.3945	11.9095	92	2.61
3/16/2005	9.708	9.833	10.17	4.5062	86.12	7.9	180	373	-193	9.2	13.49	11.2275	11.293	11.42525	11.9425	90.77	2.57
3/17/2005	9.678	9.778	10.13	4.464	91.25	7.8	178	371	-193	9.2	13.29	11.1895	11.2543	11.382	11.8933	92.12	2.68
3/18/2005	9.722	9.797	10.18	4.5066	93.5	7.8	175	370	-195	9.21	13.14	11.1625	11.2315	11.353	11.8665	90.1	2.7
3/21/2005			10.18	4.5229	97	7.5	184	375	-191		13.61	11.2528	11.3221	11.4443	11.9578	91.3	2.71
3/22/2005	9.74	9.82	10.2	4.6411	99.5	7.65	186	377	-191	9.2	14.27	11.249	11.3155	11.4405	11.96	90.7	2.72
3/23/2005	9.745	9.858	10.27	4.5841	109.69	7.9	193	390	-197	9.5	14.06	11.2755	11.342	11.4715	11.988	89	2.73
3/24/2005			10.27	4.5968	106	7.6	195	398	-203		13.42	11.2701	11.3381	11.4679	11.9914	88.37	2.75
3/25/2005			10.27	4.5929		7.75						11.2645	11.3325	11.4623	11.9858		2.8
3/28/2005	9.815	9.983	10.45	4.64	116.5	7.95	197	399	-202	9.5	13.75	11.305	11.373	11.5028	12.0263	88.91	2.79
3/29/2005	9.84	10.003	10.49	4.5726	112	7.85	194	398	-204	9.5	14.49	11.2678	11.33395	11.468175	11.9903	89.59	2.72
3/30/2005	9.985	10.125	10.62	4.5462	108	7.65	191	392	-201	9.5	13.64	11.222	11.291	11.421	11.9495	91	2.74
3/31/2005	9.977	10.148	10.58	4.4815	106	7.55	188	391	-203	9.51	14.02	11.1703	11.2366	11.3678	11.8868	87.7	2.96
4/1/2005	9.952	10.125	10.5	4.4475	101.66	7.3	190	392	-202	9.5	14.09	11.1658	11.2328	11.3628	11.8858	75.16	2.83
4/4/2005	10.057	10.285	10.61	4.4556	109.75	7.45	198	400	-202	9.5	14.11	11.198	11.2655	11.3958	11.9315	75.11	2.78
4/5/2005	10.19	10.498	10.82	4.4678	108.25	7.6	199	396	-197	9.5	13.68	11.2445	11.3165	11.4443	11.9908	73.64	2.72
4/6/2005	10.212	10.525	10.85	4.4215	110.25	7.35	196	388	-192	9.5	13.15	11.215	11.2845	11.415	11.975	81.15	2.73
4/7/2005	10.178	10.488	10.75	4.4802	107.5	7.25	190	385	-195	9.5	12.33	11.1825	11.2493	11.3815	11.9375	79.28	2.76
4/8/2005	9.995	10.328	10.61	4.4683	111.75	7.15	188	385	-197	9.5	12.62	11.1308	11.19615	11.3238	11.8623	81.4	2.75
4/11/2005	9.98	10.277	10.55	4.428	112	7.1	191	387	-196	9.5	11.98	11.0985	11.1635	11.291	11.826	78.2	2.78
4/12/2005	9.928	10.242	10.54	4.3518	110	6.8	189	388	-199	9.51	11.3	11.075	11.14375	11.2655	11.8069	75.94	2.77
4/13/2005	9.96	10.262	10.56	4.3599	104	6.75	186	386	-200	9.52	13.31	11.072	11.13825	11.26275	11.8	75.59	2.76
4/14/2005	10.03	10.322	10.67	4.308	113	6.95	196	398	-202	9.53	14.53	11.1342	11.2	11.3277	11.8747	74.42	2.79
4/15/2005	10.075	10.355	10.73	4.2406	115	6.65	211	414	-203	9.55	17.74	11.115	11.1805	11.309	11.8665	83.84	2.82
4/18/2005	10.135	10.44	10.83	4.2704	138	6.75	212	414	-202	9.52	16.56	11.1083	11.1738	11.3033	11.8738	83.84	2.75
4/19/2005	10.06	10.298	10.68	4.2109	129	6.75	201	409	-208	9.53	14.96	11.0712	11.14045	11.26595	11.82705	84.11	2.74
4/20/2005	10.042	10.272	11.64	4.1853	125.08	6.8	199	410	-211	9.52	16.92	11.0675	11.1347	11.26225	11.828	84	2.74
4/21/2005	10.155	10.355	10.72	4.2945	114.5	6.6	188	397	-209	9.51	14.41	11.025	11.0907	11.2215	11.7785	85.81	2.75
4/22/2005	10.033	10.235	10.6	4.2449	111	6.45	190	402	-212	9.52	15.38	11.0625	11.127	11.25675	11.8075	84.18	2.74
4/25/2005	9.933	10.098	10.49	4.2469	114.25	6.5	190	403	-213	9.51	14.62	11.0545	11.11855	11.247	11.7885	78.55	2.82
4/26/2005	9.988	10.118	10.46	4.2649	113	6.4	192	401	-209	9.52	14.91	11.087	11.1573	11.28	11.8183	79.2	2.78
4/27/2005	10.025	10.172	10.56	4.2232	111.75	6.65	194	403	-209	9.52	14.87	11.096	11.1645	11.291	11.8415	79.12	2.63
4/28/2005	10.043	10.188	10.6	4.1442	113.62	6.7	204	412	-208	9.53	16.86	11.1543	11.2218	11.3518	11.9106	78.25	2.89
4/29/2005	10.112	10.255	10.66	4.1976	115.25	6.6	198	406	-208	9.6	15.31	11.0477	11.11445	11.2441	11.7982	82.53	2.97
5/2/2005	10.168	10.325	10.7	4.1858	110.75	6.7	199	407	-208	9.53	15.12	11.046	11.1165	11.2423	11.7955	82.3	2.98
5/3/2005	10.128	10.3	10.63	4.1641	108	6.85	195	400	-205	9.54	14.53	10.9983	11.0669	11.19455	11.7428	81.5	2.95
5/4/2005	10.018	10.128	10.5	4.1859	101.25	6.9	189	395	-206	9.78	13.85	10.9595	11.0254	11.15555	11.7007	86.9	2.99
5/5/2005	10	10.125	10.49	4.1543	97.34	6.9	191	395	-204	9.78	13.98	10.923	10.9878	11.11505	11.658	82.98	2.99
5/6/2005	10.058	10.175	10.57	4.2576	96.85	6.6	186	388	-202	9.79	14.05	10.95	11.0145	11.139	11.6788	78.4	2.98
5/9/2005	10.033	10.147	10.55	4.2816	96.75	6.65	185	386	-201	9.79	13.75	10.9639	11.0323	11.15465	11.6914	78.7	2.99
5/10/2005	10.018	10.165	10.49	4.2	107.75	7	192	396	-204	9.88	14.91	11.0478	11.1155	11.24035	11.7841	78.9	2.99
5/11/2005	10.008	10.108	10.39	4.202	112.75	6.8	194	399	-205	9.88	14.45	11.0004	11.0664	11.1979	11.7354	83	2.99
5/12/2005	9.95	10.055	10.33	4.1703	111.34	6.75	195	400	-205	9.78	16.12	11.008	11.07375	11.2005	11.73805	82.17	3.01
5/13/2005	9.825	9.922	10.18	4.1173	114	6.75	200	404	-204	9.76	16.32	11.0143	11.0798	11.2051	11.7378	87.1	3.01
5/16/2005	9.875	9.983	10.22	4.1269	121	6.75	200	406	-206	9.75	15.68	11.0105	11.0805	11.201	11.732	88.5	3.06
5/17/2005	9.83	9.875	10.15	4.1134	125	6.75	202	411	-209	9.75	14.57	10.9945	11.06275	11.18725	11.716	84.7	2.99
5/18/2005	9.675	9.725	9.98	4.0884	123	6.5	199	408	-209	9.75	13.63	10.927	10.9925	11.12	11.637	81.22	3
